,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.8695652173913043, 'recall': 0.9523809523809523, 'f1-score': 0.909090909090909, 'support': 42}, 'LumB': {'precision': 0.6875, 'recall': 0.6111111111111112, 'f1-score': 0.6470588235294118, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8256987577639752, 'recall': 0.6936507936507936, 'f1-score': 0.7255156608097784, 'support': 84}, 'weighted avg': {'precision': 0.8321040372670807, 'recall': 0.8333333333333334, 'f1-score': 0.8253437738731855, 'support': 84}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8928571343421936,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.9512195121951219, 'recall': 0.9285714285714286, 'f1-score': 0.9397590361445782, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8928571428571429, 'recall': 0.8928571428571429, 'f1-score': 0.8928571428571429, 'support': 84}, 'macro avg': {'precision': 0.9269105691056911, 'recall': 0.7380952380952381, 'f1-score': 0.7724838269333492, 'support': 84}, 'weighted avg': {'precision': 0.9109272164150213, 'recall': 0.8928571428571429, 'f1-score': 0.8823296705470721, 'support': 84}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.9047619104385376,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 7}, 'LumA': {'precision': 0.95, 'recall': 0.9047619047619048, 'f1-score': 0.9268292682926829, 'support': 42}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.7777777777777778, 'f1-score': 0.7777777777777778, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9011111111111111, 'recall': 0.9365079365079364, 'f1-score': 0.9159214092140922, 'support': 84}, 'weighted avg': {'precision': 0.9088624338624337, 'recall': 0.9047619047619048, 'f1-score': 0.9053789198606271, 'support': 84}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.7976190447807312,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8717948717948718, 'recall': 0.8095238095238095, 'f1-score': 0.8395061728395062, 'support': 42}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.7777777777777778, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.8376923076923077, 'recall': 0.6984126984126984, 'f1-score': 0.72767134951043, 'support': 84}, 'weighted avg': {'precision': 0.8188339438339438, 'recall': 0.7976190476190477, 'f1-score': 0.7969424679194794, 'support': 84}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 7}, 'LumA': {'precision': 0.82, 'recall': 0.9761904761904762, 'f1-score': 0.8913043478260869, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.8973333333333333, 'recall': 0.7825396825396825, 'f1-score': 0.8254403567447046, 'support': 84}, 'weighted avg': {'precision': 0.8603968253968255, 'recall': 0.8571428571428571, 'f1-score': 0.8478499761108457, 'support': 84}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.925000011920929,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.9302325581395349, 'recall': 0.975609756097561, 'f1-score': 0.9523809523809524, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.925, 'recall': 0.925, 'f1-score': 0.925, 'support': 80}, 'macro avg': {'precision': 0.8289036544850499, 'recall': 0.8284552845528456, 'f1-score': 0.8261405261405261, 'support': 80}, 'weighted avg': {'precision': 0.9303156146179401, 'recall': 0.925, 'f1-score': 0.9253330003330003, 'support': 80}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8354430198669434,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.9024390243902439, 'f1-score': 0.8809523809523809, 'support': 41}, 'LumB': {'precision': 0.7857142857142857, 'recall': 0.6470588235294118, 'f1-score': 0.7096774193548386, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.7625692137320044, 'recall': 0.7791303388147004, 'f1-score': 0.7614592933947772, 'support': 79}, 'weighted avg': {'precision': 0.8434963623365154, 'recall': 0.8354430379746836, 'f1-score': 0.8341801318322347, 'support': 79}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8227847814559937,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.6190476190476191, 'recall': 0.7647058823529411, 'f1-score': 0.6842105263157895, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.6851335656213705, 'recall': 0.6285509325681492, 'f1-score': 0.6383777872866447, 'support': 79}, 'weighted avg': {'precision': 0.8176612417118745, 'recall': 0.8227848101265823, 'f1-score': 0.8120265502011006, 'support': 79}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8101266026496887,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8536585365853658, 'recall': 0.8536585365853658, 'f1-score': 0.8536585365853658, 'support': 41}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7647058823529411, 'f1-score': 0.7428571428571428, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.7751761517615177, 'recall': 0.708288268403046, 'f1-score': 0.7240650406504064, 'support': 79}, 'weighted avg': {'precision': 0.8187060478199719, 'recall': 0.810126582278481, 'f1-score': 0.8072332730560577, 'support': 79}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.9113923907279968,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.8913043478260869, 'recall': 1.0, 'f1-score': 0.9425287356321839, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.7058823529411765, 'f1-score': 0.8275862068965517, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.9113924050632911, 'recall': 0.9113924050632911, 'f1-score': 0.9113924050632911, 'support': 79}, 'macro avg': {'precision': 0.7354037267080745, 'recall': 0.7411764705882353, 'f1-score': 0.7312309657137244, 'support': 79}, 'weighted avg': {'precision': 0.8956678984196872, 'recall': 0.9113924050632911, 'f1-score': 0.8958180219638098, 'support': 79}}",0.8590461,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
