,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.5833333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.6428571428571429, 'f1-score': 0.782608695652174, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.88, 'recall': 0.5238095238095238, 'f1-score': 0.6567164179104478, 'support': 42}, 'LumB': {'precision': 0.36, 'recall': 1.0, 'f1-score': 0.5294117647058824, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5833333333333334, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 84}, 'macro avg': {'precision': 0.44799999999999995, 'recall': 0.4333333333333334, 'f1-score': 0.39374737565370077, 'support': 84}, 'weighted avg': {'precision': 0.6838095238095238, 'recall': 0.5833333333333334, 'f1-score': 0.57223836971518, 'support': 84}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8095238208770752,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.9, 'recall': 0.8571428571428571, 'f1-score': 0.8780487804878048, 'support': 42}, 'LumB': {'precision': 0.6071428571428571, 'recall': 0.9444444444444444, 'f1-score': 0.7391304347826088, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6880952380952381, 'recall': 0.626984126984127, 'f1-score': 0.6165392913299448, 'support': 84}, 'weighted avg': {'precision': 0.7713718820861679, 'recall': 0.8095238095238095, 'f1-score': 0.7761861664986321, 'support': 84}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.761904776096344,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.8809523809523809, 'f1-score': 0.8505747126436781, 'support': 42}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.7777777777777778, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.4811111111111111, 'recall': 0.5174603174603175, 'f1-score': 0.4960408684546615, 'support': 84}, 'weighted avg': {'precision': 0.7027777777777777, 'recall': 0.7619047619047619, 'f1-score': 0.7286383263394758, 'support': 84}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.1, 'recall': 0.2, 'f1-score': 0.13333333333333333, 'support': 84}, 'weighted avg': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 84}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8214285969734192,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.9523809523809523, 'f1-score': 0.888888888888889, 'support': 42}, 'LumB': {'precision': 0.7368421052631579, 'recall': 0.7777777777777778, 'f1-score': 0.7567567567567567, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.600701754385965, 'recall': 0.5746031746031746, 'f1-score': 0.5666770218494357, 'support': 84}, 'weighted avg': {'precision': 0.771783625730994, 'recall': 0.8214285714285714, 'f1-score': 0.78604466535501, 'support': 84}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8500000238418579,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.975609756097561, 'f1-score': 0.9090909090909092, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.85, 'recall': 0.85, 'f1-score': 0.85, 'support': 80}, 'macro avg': {'precision': 0.66354609929078, 'recall': 0.6464040025015635, 'f1-score': 0.6526060606060606, 'support': 80}, 'weighted avg': {'precision': 0.8286702127659575, 'recall': 0.85, 'f1-score': 0.8355454545454546, 'support': 80}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7215189933776855,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.8333333333333334, 'f1-score': 0.6666666666666667, 'support': 6}, 'LumA': {'precision': 0.7804878048780488, 'recall': 0.7804878048780488, 'f1-score': 0.7804878048780488, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.47058823529411764, 'f1-score': 0.48484848484848486, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6672086720867209, 'recall': 0.6861126439318692, 'f1-score': 0.6697339246119735, 'support': 79}, 'weighted avg': {'precision': 0.7320675105485231, 'recall': 0.7215189873417721, 'f1-score': 0.7235327963176064, 'support': 79}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.6835442781448364,"{'Basal': {'precision': 0.875, 'recall': 0.5384615384615384, 'f1-score': 0.6666666666666667, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.967741935483871, 'recall': 0.7317073170731707, 'f1-score': 0.8333333333333334, 'support': 41}, 'LumB': {'precision': 0.41025641025641024, 'recall': 0.9411764705882353, 'f1-score': 0.5714285714285713, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.6505996691480562, 'recall': 0.5422690652245888, 'f1-score': 0.5476190476190476, 'support': 79}, 'weighted avg': {'precision': 0.7598326370784517, 'recall': 0.6835443037974683, 'f1-score': 0.6820373719107897, 'support': 79}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.7594936490058899,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.9230769230769231, 'f1-score': 0.888888888888889, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8536585365853658, 'f1-score': 0.8139534883720929, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.5882352941176471, 'f1-score': 0.6060606060606061, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.651984126984127, 'recall': 0.5729941507559873, 'f1-score': 0.5951139299976509, 'support': 79}, 'weighted avg': {'precision': 0.7551486839461523, 'recall': 0.759493670886076, 'f1-score': 0.7497554288840718, 'support': 79}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7721518874168396,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.8536585365853658, 'f1-score': 0.8433734939759037, 'support': 41}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6470588235294118, 'f1-score': 0.6875, 'support': 17}, 'Normal': {'precision': 0.16666666666666666, 'recall': 0.5, 'f1-score': 0.25, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.72, 'recall': 0.6334768053562889, 'f1-score': 0.5990318416523236, 'support': 79}, 'weighted avg': {'precision': 0.8130801687763713, 'recall': 0.7721518987341772, 'f1-score': 0.7664750321357764, 'support': 79}}",0.7262899,100,20,256,100,0.01,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
