,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8214285969734192,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.9, 'recall': 0.8571428571428571, 'f1-score': 0.8780487804878048, 'support': 42}, 'LumB': {'precision': 0.6521739130434783, 'recall': 0.8333333333333334, 'f1-score': 0.7317073170731708, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.7854347826086956, 'recall': 0.6904761904761905, 'f1-score': 0.7086178861788618, 'support': 84}, 'weighted avg': {'precision': 0.8367753623188405, 'recall': 0.8214285714285714, 'f1-score': 0.8156600851722803, 'support': 84}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8214285969734192,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.9069767441860465, 'recall': 0.9285714285714286, 'f1-score': 0.9176470588235294, 'support': 42}, 'LumB': {'precision': 0.6818181818181818, 'recall': 0.8333333333333334, 'f1-score': 0.7499999999999999, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.691092318534179, 'recall': 0.6333333333333334, 'f1-score': 0.6372842010367366, 'support': 84}, 'weighted avg': {'precision': 0.8035605221651733, 'recall': 0.8214285714285714, 'f1-score': 0.8017673352866049, 'support': 84}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7976190447807312,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.8260869565217391, 'recall': 0.9047619047619048, 'f1-score': 0.8636363636363636, 'support': 42}, 'LumB': {'precision': 0.65, 'recall': 0.7222222222222222, 'f1-score': 0.6842105263157895, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6152173913043478, 'recall': 0.5968253968253968, 'f1-score': 0.6021619705830232, 'support': 84}, 'weighted avg': {'precision': 0.7689958592132506, 'recall': 0.7976190476190477, 'f1-score': 0.7805952169987258, 'support': 84}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.3571428656578064,"{'Basal': {'precision': 1.0, 'recall': 0.07142857142857142, 'f1-score': 0.13333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.4, 'recall': 0.3333333333333333, 'f1-score': 0.3636363636363636, 'support': 42}, 'LumB': {'precision': 0.3125, 'recall': 0.8333333333333334, 'f1-score': 0.45454545454545453, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.35714285714285715, 'recall': 0.35714285714285715, 'f1-score': 0.35714285714285715, 'support': 84}, 'macro avg': {'precision': 0.34249999999999997, 'recall': 0.24761904761904763, 'f1-score': 0.19030303030303028, 'support': 84}, 'weighted avg': {'precision': 0.43363095238095234, 'recall': 0.35714285714285715, 'f1-score': 0.30144300144300146, 'support': 84}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.4642857015132904,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 42}, 'LumB': {'precision': 0.23809523809523808, 'recall': 0.5555555555555556, 'f1-score': 0.33333333333333326, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.4642857142857143, 'recall': 0.4642857142857143, 'f1-score': 0.4642857142857143, 'support': 84}, 'macro avg': {'precision': 0.18571428571428572, 'recall': 0.2492063492063492, 'f1-score': 0.20476190476190476, 'support': 84}, 'weighted avg': {'precision': 0.39625850340136054, 'recall': 0.4642857142857143, 'f1-score': 0.4166666666666667, 'support': 84}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8271604776382446,"{'Basal': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.972972972972973, 'recall': 0.8780487804878049, 'f1-score': 0.923076923076923, 'support': 41}, 'LumB': {'precision': 0.68, 'recall': 0.9444444444444444, 'f1-score': 0.7906976744186047, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8271604938271605, 'recall': 0.8271604938271605, 'f1-score': 0.8271604938271605, 'support': 81}, 'macro avg': {'precision': 0.4779630156472262, 'recall': 0.5644986449864499, 'f1-score': 0.5124518891960752, 'support': 81}, 'weighted avg': {'precision': 0.7709590292046433, 'recall': 0.8271604938271605, 'f1-score': 0.7895987637589704, 'support': 81}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.39240506291389465,"{'Basal': {'precision': 1.0, 'recall': 0.5384615384615384, 'f1-score': 0.7000000000000001, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5833333333333334, 'recall': 0.17073170731707318, 'f1-score': 0.2641509433962264, 'support': 41}, 'LumB': {'precision': 0.2833333333333333, 'recall': 1.0, 'f1-score': 0.4415584415584416, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.3924050632911392, 'recall': 0.3924050632911392, 'f1-score': 0.3924050632911392, 'support': 79}, 'macro avg': {'precision': 0.37333333333333335, 'recall': 0.3418386491557223, 'f1-score': 0.2811418769909336, 'support': 79}, 'weighted avg': {'precision': 0.5282700421940928, 'recall': 0.3924050632911392, 'f1-score': 0.34729977450302263, 'support': 79}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8101266026496887,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8780487804878049, 'f1-score': 0.8571428571428572, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5882352941176471, 'f1-score': 0.625, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.7741085271317829, 'recall': 0.7265901482544237, 'f1-score': 0.7421428571428572, 'support': 79}, 'weighted avg': {'precision': 0.8091845746246689, 'recall': 0.810126582278481, 'f1-score': 0.8055605786618446, 'support': 79}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.6962025165557861,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8484848484848485, 'recall': 0.6829268292682927, 'f1-score': 0.7567567567567567, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.8823529411764706, 'f1-score': 0.6382978723404256, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6962025316455697, 'recall': 0.6962025316455697, 'f1-score': 0.6962025316455697, 'support': 79}, 'macro avg': {'precision': 0.4296969696969697, 'recall': 0.4976713387043373, 'f1-score': 0.4504394972480078, 'support': 79}, 'weighted avg': {'precision': 0.6795934023782125, 'recall': 0.6962025316455697, 'f1-score': 0.6711512405021697, 'support': 79}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.6708860993385315,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.78125, 'recall': 0.6097560975609756, 'f1-score': 0.684931506849315, 'support': 41}, 'LumB': {'precision': 0.48148148148148145, 'recall': 0.7647058823529411, 'f1-score': 0.5909090909090909, 'support': 17}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.681712962962963, 'recall': 0.6082257293161166, 'f1-score': 0.5716213215221245, 'support': 79}, 'weighted avg': {'precision': 0.7271595171120487, 'recall': 0.6708860759493671, 'f1-score': 0.6619886639791808, 'support': 79}}",0.6658686,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
