,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.9047619104385376,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.9302325581395349, 'recall': 0.9523809523809523, 'f1-score': 0.9411764705882352, 'support': 42}, 'LumB': {'precision': 0.8, 'recall': 0.8888888888888888, 'f1-score': 0.8421052631578948, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9327131782945737, 'recall': 0.7777777777777779, 'f1-score': 0.8164264616917546, 'support': 84}, 'weighted avg': {'precision': 0.9111480251015135, 'recall': 0.9047619047619048, 'f1-score': 0.8992604906451388, 'support': 84}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8809523582458496,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.9487179487179487, 'recall': 0.8809523809523809, 'f1-score': 0.9135802469135802, 'support': 42}, 'LumB': {'precision': 0.6923076923076923, 'recall': 1.0, 'f1-score': 0.8181818181818181, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.9282051282051282, 'recall': 0.7571428571428572, 'f1-score': 0.7918069584736251, 'support': 84}, 'weighted avg': {'precision': 0.9084249084249084, 'recall': 0.8809523809523809, 'f1-score': 0.8772446689113357, 'support': 84}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.9047619104385376,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 7}, 'LumA': {'precision': 0.9069767441860465, 'recall': 0.9285714285714286, 'f1-score': 0.9176470588235294, 'support': 42}, 'LumB': {'precision': 0.8235294117647058, 'recall': 0.7777777777777778, 'f1-score': 0.7999999999999999, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9211012311901504, 'recall': 0.8746031746031747, 'f1-score': 0.8901960784313726, 'support': 84}, 'weighted avg': {'precision': 0.9052565793759364, 'recall': 0.9047619047619048, 'f1-score': 0.9032679738562092, 'support': 84}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.7777777777777778, 'f1-score': 0.717948717948718, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8647619047619047, 'recall': 0.7746031746031745, 'f1-score': 0.8083516483516483, 'support': 84}, 'weighted avg': {'precision': 0.8404761904761904, 'recall': 0.8333333333333334, 'f1-score': 0.8332112332112332, 'support': 84}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.803921568627451, 'recall': 0.9761904761904762, 'f1-score': 0.8817204301075269, 'support': 42}, 'LumB': {'precision': 0.9, 'recall': 0.5, 'f1-score': 0.6428571428571429, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8836414565826332, 'recall': 0.7714285714285715, 'f1-score': 0.8077726574500769, 'support': 84}, 'weighted avg': {'precision': 0.8567226890756303, 'recall': 0.8452380952380952, 'f1-score': 0.8333772218564846, 'support': 84}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9506173133850098,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.9534883720930233, 'recall': 1.0, 'f1-score': 0.9761904761904763, 'support': 41}, 'LumB': {'precision': 0.9411764705882353, 'recall': 0.8888888888888888, 'f1-score': 0.9142857142857143, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.9506172839506173, 'recall': 0.9506172839506173, 'f1-score': 0.9506172839506173, 'support': 81}, 'macro avg': {'precision': 0.9655996352029185, 'recall': 0.8444444444444444, 'f1-score': 0.8863502015226153, 'support': 81}, 'weighted avg': {'precision': 0.9518625480625784, 'recall': 0.9506172839506173, 'f1-score': 0.9479762042980433, 'support': 81}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8481012582778931,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.9, 'recall': 0.8780487804878049, 'f1-score': 0.888888888888889, 'support': 41}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.7058823529411765, 'f1-score': 0.7058823529411765, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.8545098039215686, 'recall': 0.8860169959165656, 'f1-score': 0.8622875816993464, 'support': 79}, 'weighted avg': {'precision': 0.859493670886076, 'recall': 0.8481012658227848, 'f1-score': 0.8501406469760902, 'support': 79}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8607594966888428,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.9230769230769231, 'recall': 0.8780487804878049, 'f1-score': 0.9, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.8235294117647058, 'f1-score': 0.7567567567567567, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.6769963369963371, 'recall': 0.7069823051171689, 'f1-score': 0.6906106106106106, 'support': 79}, 'weighted avg': {'precision': 0.8457921825010433, 'recall': 0.8607594936708861, 'f1-score': 0.8516883972580175, 'support': 79}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8734177350997925,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.8618842659014826, 'recall': 0.9131663171835338, 'f1-score': 0.8805509325681491, 'support': 79}, 'weighted avg': {'precision': 0.8776371308016877, 'recall': 0.8734177215189873, 'f1-score': 0.8744303797468355, 'support': 79}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8860759735107422,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.9047619047619048, 'recall': 0.926829268292683, 'f1-score': 0.9156626506024096, 'support': 41}, 'LumB': {'precision': 0.9285714285714286, 'recall': 0.7647058823529411, 'f1-score': 0.8387096774193549, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8860759493670886, 'recall': 0.8860759493670886, 'f1-score': 0.8860759493670886, 'support': 79}, 'macro avg': {'precision': 0.7238095238095237, 'recall': 0.7383070301291248, 'f1-score': 0.7280824428123301, 'support': 79}, 'weighted avg': {'precision': 0.8872814948764317, 'recall': 0.8860759493670886, 'f1-score': 0.8842685221241505, 'support': 79}}",0.87880194,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
