,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.726190447807312,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.8571428571428571, 'f1-score': 0.888888888888889, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6612903225806451, 'recall': 0.9761904761904762, 'f1-score': 0.7884615384615384, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.4946512269092914, 'recall': 0.45555555555555555, 'f1-score': 0.453988603988604, 'support': 84}, 'weighted avg': {'precision': 0.6749675056126669, 'recall': 0.7261904761904762, 'f1-score': 0.6693630443630443, 'support': 84}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.6904761791229248,"{'Basal': {'precision': 0.7692307692307693, 'recall': 0.7142857142857143, 'f1-score': 0.7407407407407408, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7254901960784313, 'recall': 0.8809523809523809, 'f1-score': 0.7956989247311828, 'support': 42}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6111111111111112, 'f1-score': 0.6111111111111112, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.42116641528406235, 'recall': 0.4412698412698413, 'f1-score': 0.4295101553166069, 'support': 84}, 'weighted avg': {'precision': 0.6219026071967249, 'recall': 0.6904761904761905, 'f1-score': 0.6522586334414291, 'support': 84}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6547619104385376,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.8571428571428571, 'f1-score': 0.888888888888889, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6290322580645161, 'recall': 0.9285714285714286, 'f1-score': 0.75, 'support': 42}, 'LumB': {'precision': 0.4444444444444444, 'recall': 0.2222222222222222, 'f1-score': 0.2962962962962963, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.39931072511717675, 'recall': 0.4015873015873016, 'f1-score': 0.387037037037037, 'support': 84}, 'weighted avg': {'precision': 0.5636003781165071, 'recall': 0.6547619047619048, 'f1-score': 0.5866402116402116, 'support': 84}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6547619104385376,"{'Basal': {'precision': 0.9090909090909091, 'recall': 0.7142857142857143, 'f1-score': 0.8, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6666666666666666, 'recall': 0.9047619047619048, 'f1-score': 0.7676767676767676, 'support': 42}, 'LumB': {'precision': 0.4375, 'recall': 0.3888888888888889, 'f1-score': 0.411764705882353, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.40265151515151515, 'recall': 0.4015873015873016, 'f1-score': 0.39588829471182413, 'support': 84}, 'weighted avg': {'precision': 0.5785984848484849, 'recall': 0.6547619047619048, 'f1-score': 0.6054070112893642, 'support': 84}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6309523582458496,"{'Basal': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6119402985074627, 'recall': 0.9761904761904762, 'f1-score': 0.7522935779816514, 'support': 42}, 'LumB': {'precision': 0.4, 'recall': 0.1111111111111111, 'f1-score': 0.1739130434782609, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6309523809523809, 'recall': 0.6309523809523809, 'f1-score': 0.6309523809523809, 'support': 84}, 'macro avg': {'precision': 0.36905472636815917, 'recall': 0.3603174603174603, 'f1-score': 0.3390874781381363, 'support': 84}, 'weighted avg': {'precision': 0.5305733238569059, 'recall': 0.6309523809523809, 'f1-score': 0.5416189979412955, 'support': 84}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.762499988079071,"{'Basal': {'precision': 0.6190476190476191, 'recall': 1.0, 'f1-score': 0.7647058823529412, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8297872340425532, 'recall': 0.9512195121951219, 'f1-score': 0.8863636363636364, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7625, 'recall': 0.7625, 'f1-score': 0.7625, 'support': 80}, 'macro avg': {'precision': 0.4397669706180345, 'recall': 0.4902439024390244, 'f1-score': 0.4502139037433155, 'support': 80}, 'weighted avg': {'precision': 0.6946111955420466, 'recall': 0.7625, 'f1-score': 0.7135260695187166, 'support': 80}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7215189933776855,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.75, 'recall': 0.8780487804878049, 'f1-score': 0.8089887640449439, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.47058823529411764, 'f1-score': 0.48484848484848486, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.42333333333333334, 'recall': 0.4697274031563845, 'f1-score': 0.44448173549297143, 'support': 79}, 'weighted avg': {'precision': 0.639451476793249, 'recall': 0.7215189873417721, 'f1-score': 0.676992305565766, 'support': 79}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.6835442781448364,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6842105263157895, 'recall': 0.9512195121951219, 'f1-score': 0.7959183673469389, 'support': 41}, 'LumB': {'precision': 0.4, 'recall': 0.11764705882352941, 'f1-score': 0.1818181818181818, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.3697832817337461, 'recall': 0.41377331420373026, 'f1-score': 0.3688806431663575, 'support': 79}, 'weighted avg': {'precision': 0.5670102284751342, 'recall': 0.6835443037974683, 'f1-score': 0.594813023022788, 'support': 79}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.746835470199585,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.8461538461538461, 'f1-score': 0.7857142857142856, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.78, 'recall': 0.9512195121951219, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.4312380952380952, 'recall': 0.46535702461097006, 'f1-score': 0.44470046082949305, 'support': 79}, 'weighted avg': {'precision': 0.6638215792646173, 'recall': 0.7468354430379747, 'f1-score': 0.6990900075832701, 'support': 79}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.746835470199585,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.926829268292683, 'f1-score': 0.8444444444444446, 'support': 41}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.46305658627087193, 'recall': 0.4794835007173601, 'f1-score': 0.46248494800218937, 'support': 79}, 'weighted avg': {'precision': 0.6926842371010544, 'recall': 0.7468354430379747, 'f1-score': 0.7087554474721651, 'support': 79}}",0.7018377,300,100,64,100,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
