,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.726190447807312,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6833333333333333, 'recall': 0.9761904761904762, 'f1-score': 0.803921568627451, 'support': 42}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.3888888888888889, 'f1-score': 0.5185185185185185, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.4655555555555556, 'recall': 0.4587301587301587, 'f1-score': 0.4437983622567801, 'support': 84}, 'weighted avg': {'precision': 0.6527777777777777, 'recall': 0.7261904761904762, 'f1-score': 0.6624971827811583, 'support': 84}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.773809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7454545454545455, 'recall': 0.9761904761904762, 'f1-score': 0.845360824742268, 'support': 42}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.49026737967914447, 'recall': 0.5, 'f1-score': 0.4908304067066954, 'support': 84}, 'weighted avg': {'precision': 0.6906544435956201, 'recall': 0.7738095238095238, 'f1-score': 0.7234653417274919, 'support': 84}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7023809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.2222222222222222, 'f1-score': 0.30769230769230765, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.4333333333333333, 'recall': 0.43015873015873013, 'f1-score': 0.4141310541310541, 'support': 84}, 'weighted avg': {'precision': 0.6071428571428571, 'recall': 0.7023809523809523, 'f1-score': 0.6264278930945598, 'support': 84}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6428571343421936,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6029411764705882, 'recall': 0.9761904761904762, 'f1-score': 0.7454545454545454, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.16666666666666666, 'f1-score': 0.25, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6428571428571429, 'recall': 0.6428571428571429, 'f1-score': 0.6428571428571429, 'support': 84}, 'macro avg': {'precision': 0.42058823529411765, 'recall': 0.37142857142857144, 'f1-score': 0.3657575757575757, 'support': 84}, 'weighted avg': {'precision': 0.5752801120448179, 'recall': 0.6428571428571429, 'f1-score': 0.5651875901875901, 'support': 84}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6904761791229248,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.65, 'recall': 0.9285714285714286, 'f1-score': 0.7647058823529412, 'support': 42}, 'LumB': {'precision': 0.625, 'recall': 0.2777777777777778, 'f1-score': 0.3846153846153846, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.6283333333333333, 'recall': 0.45555555555555555, 'f1-score': 0.45917459822125134, 'support': 84}, 'weighted avg': {'precision': 0.6867063492063492, 'recall': 0.6904761904761905, 'f1-score': 0.6350291442837082, 'support': 84}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8125,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7959183673469388, 'recall': 0.9512195121951219, 'f1-score': 0.8666666666666666, 'support': 41}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7222222222222222, 'f1-score': 0.7222222222222222, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8125, 'recall': 0.8125, 'f1-score': 0.8125, 'support': 80}, 'macro avg': {'precision': 0.7036281179138323, 'recall': 0.5705857827809048, 'f1-score': 0.6011111111111112, 'support': 80}, 'weighted avg': {'precision': 0.8079081632653061, 'recall': 0.8125, 'f1-score': 0.793125, 'support': 80}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.797468364238739,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.7547169811320755, 'recall': 0.975609756097561, 'f1-score': 0.851063829787234, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6705587808417997, 'recall': 0.5954236103447007, 'f1-score': 0.6122826960273768, 'support': 79}, 'weighted avg': {'precision': 0.7926379269166468, 'recall': 0.7974683544303798, 'f1-score': 0.7693323213280121, 'support': 79}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.6582278609275818,"{'Basal': {'precision': 0.7692307692307693, 'recall': 0.7692307692307693, 'f1-score': 0.7692307692307693, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6612903225806451, 'recall': 1.0, 'f1-score': 0.7961165048543689, 'support': 41}, 'LumB': {'precision': 0.25, 'recall': 0.058823529411764705, 'f1-score': 0.09523809523809523, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.3361042183622829, 'recall': 0.36561085972850677, 'f1-score': 0.33211707386464673, 'support': 79}, 'weighted avg': {'precision': 0.5235810534912209, 'recall': 0.6582278481012658, 'f1-score': 0.5602509407351487, 'support': 79}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.6582278609275818,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.8461538461538461, 'f1-score': 0.7857142857142856, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6851851851851852, 'recall': 0.9024390243902439, 'f1-score': 0.7789473684210526, 'support': 41}, 'LumB': {'precision': 0.4, 'recall': 0.23529411764705882, 'f1-score': 0.29629629629629634, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.3637037037037037, 'recall': 0.3967773976382298, 'f1-score': 0.3721915900863269, 'support': 79}, 'weighted avg': {'precision': 0.5623534927332395, 'recall': 0.6582278481012658, 'f1-score': 0.5973185424884292, 'support': 79}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7341772317886353,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7090909090909091, 'recall': 0.9512195121951219, 'f1-score': 0.8125, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.29411764705882354, 'f1-score': 0.4, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.6401515151515151, 'recall': 0.48240076518412245, 'f1-score': 0.4853571428571429, 'support': 79}, 'weighted avg': {'precision': 0.7210682777138474, 'recall': 0.7341772151898734, 'f1-score': 0.6822558770343581, 'support': 79}}",0.71963155,300,100,64,100,0.001,0.8,0,True,False,False,categorical_crossentropy,binary_crossentropy
