,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6428571343421936,"{'Basal': {'precision': 0.75, 'recall': 0.6428571428571429, 'f1-score': 0.6923076923076924, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6212121212121212, 'recall': 0.9761904761904762, 'f1-score': 0.7592592592592593, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.2222222222222222, 'f1-score': 0.3333333333333333, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6428571428571429, 'recall': 0.6428571428571429, 'f1-score': 0.6428571428571429, 'support': 84}, 'macro avg': {'precision': 0.40757575757575754, 'recall': 0.3682539682539683, 'f1-score': 0.35698005698005697, 'support': 84}, 'weighted avg': {'precision': 0.5784632034632035, 'recall': 0.6428571428571429, 'f1-score': 0.5664428164428165, 'support': 84}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8214285969734192,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.8297872340425532, 'recall': 0.9285714285714286, 'f1-score': 0.8764044943820225, 'support': 42}, 'LumB': {'precision': 0.6818181818181818, 'recall': 0.8333333333333334, 'f1-score': 0.7499999999999999, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.7023210831721469, 'recall': 0.5952380952380953, 'f1-score': 0.606762380357886, 'support': 84}, 'weighted avg': {'precision': 0.8109975131251727, 'recall': 0.8214285714285714, 'f1-score': 0.7964473971028279, 'support': 84}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6547619104385376,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.7857142857142857, 'f1-score': 0.7586206896551724, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.640625, 'recall': 0.9761904761904762, 'f1-score': 0.7735849056603773, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.16666666666666666, 'f1-score': 0.2608695652173913, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.3947916666666667, 'recall': 0.38571428571428573, 'f1-score': 0.3586150321065882, 'support': 84}, 'weighted avg': {'precision': 0.5711061507936508, 'recall': 0.6547619047619048, 'f1-score': 0.5691298555573965, 'support': 84}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6309523582458496,"{'Basal': {'precision': 0.5625, 'recall': 0.6428571428571429, 'f1-score': 0.6000000000000001, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6721311475409836, 'recall': 0.9761904761904762, 'f1-score': 0.7961165048543689, 'support': 42}, 'LumB': {'precision': 0.42857142857142855, 'recall': 0.16666666666666666, 'f1-score': 0.24, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6309523809523809, 'recall': 0.6309523809523809, 'f1-score': 0.6309523809523809, 'support': 84}, 'macro avg': {'precision': 0.33264051522248245, 'recall': 0.35714285714285715, 'f1-score': 0.3272233009708738, 'support': 84}, 'weighted avg': {'precision': 0.5216523084643694, 'recall': 0.6309523809523809, 'f1-score': 0.5494868238557559, 'support': 84}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7142857313156128,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.6909090909090909, 'recall': 0.9047619047619048, 'f1-score': 0.7835051546391754, 'support': 42}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.3888888888888889, 'f1-score': 0.45161290322580644, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6315884115884115, 'recall': 0.5015873015873016, 'f1-score': 0.521626786176171, 'support': 84}, 'weighted avg': {'precision': 0.6989343989343989, 'recall': 0.7142857142857143, 'f1-score': 0.6803257126669164, 'support': 84}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.7749999761581421,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8444444444444444, 'recall': 0.926829268292683, 'f1-score': 0.8837209302325582, 'support': 41}, 'LumB': {'precision': 0.5652173913043478, 'recall': 0.7222222222222222, 'f1-score': 0.6341463414634146, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.775, 'recall': 0.775, 'f1-score': 0.775, 'support': 80}, 'macro avg': {'precision': 0.46526570048309174, 'recall': 0.4990410673337503, 'f1-score': 0.4795734543391945, 'support': 80}, 'weighted avg': {'precision': 0.7089100241545893, 'recall': 0.775, 'f1-score': 0.7385899035734543, 'support': 80}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7215189933776855,"{'Basal': {'precision': 0.6875, 'recall': 0.8461538461538461, 'f1-score': 0.7586206896551724, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7647058823529411, 'recall': 0.9512195121951219, 'f1-score': 0.8478260869565216, 'support': 41}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.4117647058823529, 'f1-score': 0.4827586206896552, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.4071078431372549, 'recall': 0.4418276128462642, 'f1-score': 0.4178410794602699, 'support': 79}, 'weighted avg': {'precision': 0.6355330106726235, 'recall': 0.7215189873417721, 'f1-score': 0.6687320896513766, 'support': 79}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8101266026496887,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.7592592592592593, 'recall': 1.0, 'f1-score': 0.8631578947368421, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.7125661375661376, 'recall': 0.5823529411764705, 'f1-score': 0.6105575048732944, 'support': 79}, 'weighted avg': {'precision': 0.8110893443171925, 'recall': 0.810126582278481, 'f1-score': 0.7775695215535323, 'support': 79}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.7215189933776855,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.74, 'recall': 0.9024390243902439, 'f1-score': 0.8131868131868132, 'support': 41}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.4117647058823529, 'f1-score': 0.4827586206896552, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6146666666666667, 'recall': 0.4807894640032373, 'f1-score': 0.4818491852974612, 'support': 79}, 'weighted avg': {'precision': 0.708945147679325, 'recall': 0.7215189873417721, 'f1-score': 0.6838033202066376, 'support': 79}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7341772317886353,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.76, 'recall': 0.926829268292683, 'f1-score': 0.8351648351648352, 'support': 41}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.4117647058823529, 'f1-score': 0.4666666666666667, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.4221923076923077, 'recall': 0.4677187948350071, 'f1-score': 0.4396766451938866, 'support': 79}, 'weighted avg': {'precision': 0.6440043816942551, 'recall': 0.7341772151898734, 'f1-score': 0.6813957466947428, 'support': 79}}",0.72266275,300,100,64,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
