,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_cvae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8690476417541504,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.9090909090909091, 'recall': 0.9523809523809523, 'f1-score': 0.9302325581395349, 'support': 42}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7222222222222222, 'f1-score': 0.7222222222222222, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.8691197691197692, 'recall': 0.7444444444444446, 'f1-score': 0.7733480989294943, 'support': 84}, 'weighted avg': {'precision': 0.8712121212121213, 'recall': 0.8690476190476191, 'f1-score': 0.8639258028792912, 'support': 84}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8809523582458496,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.925, 'recall': 0.8809523809523809, 'f1-score': 0.9024390243902439, 'support': 42}, 'LumB': {'precision': 0.7083333333333334, 'recall': 0.9444444444444444, 'f1-score': 0.8095238095238096, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.9266666666666665, 'recall': 0.7746031746031746, 'f1-score': 0.8090592334494774, 'support': 84}, 'weighted avg': {'precision': 0.8999999999999999, 'recall': 0.8809523809523809, 'f1-score': 0.8786571539184779, 'support': 84}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.9404761791229248,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 7}, 'LumA': {'precision': 0.9111111111111111, 'recall': 0.9761904761904762, 'f1-score': 0.9425287356321839, 'support': 42}, 'LumB': {'precision': 0.9411764705882353, 'recall': 0.8888888888888888, 'f1-score': 0.9142857142857143, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.9404761904761905, 'recall': 0.9404761904761905, 'f1-score': 0.9404761904761905, 'support': 84}, 'macro avg': {'precision': 0.9704575163398692, 'recall': 0.8396825396825397, 'f1-score': 0.8713628899835797, 'support': 84}, 'weighted avg': {'precision': 0.9429505135387488, 'recall': 0.9404761904761905, 'f1-score': 0.9350398780201734, 'support': 84}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.8809523809523809, 'f1-score': 0.8604651162790699, 'support': 42}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.9110389610389611, 'recall': 0.7619047619047619, 'f1-score': 0.8059391771019678, 'support': 84}, 'weighted avg': {'precision': 0.8592300556586271, 'recall': 0.8452380952380952, 'f1-score': 0.8403058182127949, 'support': 84}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8452380895614624,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8367346938775511, 'recall': 0.9761904761904762, 'f1-score': 0.9010989010989012, 'support': 42}, 'LumB': {'precision': 0.8461538461538461, 'recall': 0.6111111111111112, 'f1-score': 0.7096774193548387, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8565777080062794, 'recall': 0.6984126984126984, 'f1-score': 0.7383356354435332, 'support': 84}, 'weighted avg': {'precision': 0.8465114250828537, 'recall': 0.8452380952380952, 'f1-score': 0.8326819176374239, 'support': 84}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9125000238418579,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.9512195121951219, 'recall': 0.9512195121951219, 'f1-score': 0.9512195121951219, 'support': 41}, 'LumB': {'precision': 0.9444444444444444, 'recall': 0.9444444444444444, 'f1-score': 0.9444444444444444, 'support': 18}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.9125, 'recall': 0.9125, 'f1-score': 0.9125, 'support': 80}, 'macro avg': {'precision': 0.8124661246612466, 'recall': 0.8150302272253492, 'f1-score': 0.8036176398127617, 'support': 80}, 'weighted avg': {'precision': 0.9302083333333332, 'recall': 0.9125, 'f1-score': 0.9195151515151515, 'support': 80}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8101266026496887,"{'Basal': {'precision': 1.0, 'recall': 0.7692307692307693, 'f1-score': 0.8695652173913044, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 6}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.9024390243902439, 'f1-score': 0.8705882352941177, 'support': 41}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6470588235294118, 'f1-score': 0.6875, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6348484848484849, 'recall': 0.663745723430085, 'f1-score': 0.6355306905370843, 'support': 79}, 'weighted avg': {'precision': 0.8043536632144227, 'recall': 0.810126582278481, 'f1-score': 0.7998223477613391, 'support': 79}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8354430198669434,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.6842105263157895, 'recall': 0.7647058823529411, 'f1-score': 0.7222222222222222, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.6857851946940522, 'recall': 0.6618842659014825, 'f1-score': 0.6657684862562911, 'support': 79}, 'weighted avg': {'precision': 0.8214967799244948, 'recall': 0.8354430379746836, 'f1-score': 0.8246734980912197, 'support': 79}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8607594966888428,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.9024390243902439, 'f1-score': 0.8809523809523809, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.7058823529411765, 'f1-score': 0.7500000000000001, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.8500417412045319, 'recall': 0.8729463267483354, 'f1-score': 0.8526240426240426, 'support': 79}, 'weighted avg': {'precision': 0.8634481405161416, 'recall': 0.8607594936708861, 'f1-score': 0.859792317387254, 'support': 79}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8987341523170471,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8695652173913043, 'recall': 0.975609756097561, 'f1-score': 0.9195402298850575, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.6470588235294118, 'f1-score': 0.7857142857142858, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8987341772151899, 'recall': 0.8987341772151899, 'f1-score': 0.8987341772151899, 'support': 79}, 'macro avg': {'precision': 0.8596273291925467, 'recall': 0.8245337159253946, 'f1-score': 0.8336434957124613, 'support': 79}, 'weighted avg': {'precision': 0.9078937023350893, 'recall': 0.8987341772151899, 'f1-score': 0.8933773519107435, 'support': 79}}",0.8698516,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
