,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8809523582458496,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.9523809523809523, 'recall': 0.9523809523809523, 'f1-score': 0.9523809523809523, 'support': 42}, 'LumB': {'precision': 0.7, 'recall': 0.7777777777777778, 'f1-score': 0.7368421052631577, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.8638095238095238, 'recall': 0.7936507936507936, 'f1-score': 0.820921534605745, 'support': 84}, 'weighted avg': {'precision': 0.8841269841269841, 'recall': 0.8809523809523809, 'f1-score': 0.8806053595527279, 'support': 84}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.9047619104385376,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.9512195121951219, 'recall': 0.9285714285714286, 'f1-score': 0.9397590361445782, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9402439024390243, 'recall': 0.7666666666666667, 'f1-score': 0.8048349241120325, 'support': 84}, 'weighted avg': {'precision': 0.9220383275261325, 'recall': 0.9047619047619048, 'f1-score': 0.8986828575899143, 'support': 84}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.9047619104385376,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.9090909090909091, 'recall': 0.9523809523809523, 'f1-score': 0.9302325581395349, 'support': 42}, 'LumB': {'precision': 0.8235294117647058, 'recall': 0.7777777777777778, 'f1-score': 0.7999999999999999, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9179526355996945, 'recall': 0.8507936507936508, 'f1-score': 0.8774750830564784, 'support': 84}, 'weighted avg': {'precision': 0.9048255665902725, 'recall': 0.9047619047619048, 'f1-score': 0.9032115171650055, 'support': 84}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8095238208770752,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8918918918918919, 'recall': 0.7857142857142857, 'f1-score': 0.8354430379746834, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.8333333333333334, 'f1-score': 0.6976744186046512, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.8317117117117118, 'recall': 0.7714285714285715, 'f1-score': 0.7897004143927899, 'support': 84}, 'weighted avg': {'precision': 0.8324538824538824, 'recall': 0.8095238095238095, 'f1-score': 0.8137433266370564, 'support': 84}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.9523809523809523, 'f1-score': 0.888888888888889, 'support': 42}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7222222222222222, 'f1-score': 0.7878787878787877, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.6828571428571429, 'recall': 0.6777777777777778, 'f1-score': 0.6782106782106782, 'support': 84}, 'weighted avg': {'precision': 0.8285714285714285, 'recall': 0.8571428571428571, 'f1-score': 0.8394660894660895, 'support': 84}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9125000238418579,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.95, 'recall': 0.926829268292683, 'f1-score': 0.9382716049382716, 'support': 41}, 'LumB': {'precision': 0.8421052631578947, 'recall': 0.8888888888888888, 'f1-score': 0.8648648648648649, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.9125, 'recall': 0.9125, 'f1-score': 0.9125, 'support': 80}, 'macro avg': {'precision': 0.8441353383458647, 'recall': 0.829810298102981, 'f1-score': 0.8350380683714016, 'support': 80}, 'weighted avg': {'precision': 0.9147415413533834, 'recall': 0.9125, 'f1-score': 0.9126220917887584, 'support': 80}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8607594966888428,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.9, 'recall': 0.8780487804878049, 'f1-score': 0.888888888888889, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.8235294117647058, 'f1-score': 0.7567567567567567, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.7057142857142857, 'recall': 0.7069823051171689, 'f1-score': 0.7035399035399035, 'support': 79}, 'weighted avg': {'precision': 0.8464737793851718, 'recall': 0.8607594936708861, 'f1-score': 0.8516756111692821, 'support': 79}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8481012582778931,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.9024390243902439, 'f1-score': 0.8705882352941177, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.7058823529411765, 'f1-score': 0.7272727272727272, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.7027972027972028, 'recall': 0.7062796600816688, 'f1-score': 0.7041875771287536, 'support': 79}, 'weighted avg': {'precision': 0.8256616800920598, 'recall': 0.8481012658227848, 'f1-score': 0.836174101401205, 'support': 79}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8607594966888428,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.9024390243902439, 'recall': 0.9024390243902439, 'f1-score': 0.9024390243902439, 'support': 41}, 'LumB': {'precision': 0.9285714285714286, 'recall': 0.7647058823529411, 'f1-score': 0.8387096774193549, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.7062020905923345, 'recall': 0.7000956480153037, 'f1-score': 0.7006106927428721, 'support': 79}, 'weighted avg': {'precision': 0.874080771549126, 'recall': 0.8607594936708861, 'f1-score': 0.8649302922475647, 'support': 79}}",0.8358251,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
