,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8333333134651184,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.9523809523809523, 'f1-score': 0.898876404494382, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.6666666666666666, 'f1-score': 0.7058823529411765, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.6552127659574468, 'recall': 0.638095238095238, 'f1-score': 0.6409517514871117, 'support': 84}, 'weighted avg': {'precision': 0.7987462006079027, 'recall': 0.8333333333333334, 'f1-score': 0.8118098175599828, 'support': 84}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8690476417541504,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 42}, 'LumB': {'precision': 0.7391304347826086, 'recall': 0.9444444444444444, 'f1-score': 0.8292682926829269, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.8692546583850932, 'recall': 0.7126984126984127, 'f1-score': 0.7463731390560658, 'support': 84}, 'weighted avg': {'precision': 0.8756469979296065, 'recall': 0.8690476190476191, 'f1-score': 0.860059655791363, 'support': 84}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.9047619104385376,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 7}, 'LumA': {'precision': 0.9090909090909091, 'recall': 0.9523809523809523, 'f1-score': 0.9302325581395349, 'support': 42}, 'LumB': {'precision': 0.875, 'recall': 0.7777777777777778, 'f1-score': 0.823529411764706, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.9123737373737374, 'recall': 0.865079365079365, 'f1-score': 0.8783449865734407, 'support': 84}, 'weighted avg': {'precision': 0.9092412217412216, 'recall': 0.9047619047619048, 'f1-score': 0.9035687897036507, 'support': 84}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8095238208770752,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 42}, 'LumB': {'precision': 0.6190476190476191, 'recall': 0.7222222222222222, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.8504761904761905, 'recall': 0.7587301587301587, 'f1-score': 0.7933333333333333, 'support': 84}, 'weighted avg': {'precision': 0.8183673469387756, 'recall': 0.8095238095238095, 'f1-score': 0.8103174603174603, 'support': 84}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8690476417541504,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.5454545454545454, 'recall': 0.8571428571428571, 'f1-score': 0.6666666666666665, 'support': 7}, 'LumA': {'precision': 0.8695652173913043, 'recall': 0.9523809523809523, 'f1-score': 0.909090909090909, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.5555555555555556, 'f1-score': 0.7142857142857143, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.88300395256917, 'recall': 0.8730158730158729, 'f1-score': 0.8580086580086579, 'support': 84}, 'weighted avg': {'precision': 0.8969038208168643, 'recall': 0.8690476190476191, 'f1-score': 0.8655431869717582, 'support': 84}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9750000238418579,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.975609756097561, 'recall': 0.975609756097561, 'f1-score': 0.975609756097561, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.9444444444444444, 'f1-score': 0.9714285714285714, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.975, 'recall': 0.975, 'f1-score': 0.975, 'support': 80}, 'macro avg': {'precision': 0.9665505226480835, 'recall': 0.9840108401084011, 'f1-score': 0.974023050120611, 'support': 80}, 'weighted avg': {'precision': 0.9767857142857143, 'recall': 0.975, 'f1-score': 0.9753021978021978, 'support': 80}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8481012582778931,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.926829268292683, 'f1-score': 0.8941176470588236, 'support': 41}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.5882352941176471, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.8599067599067599, 'recall': 0.8722436817128353, 'f1-score': 0.8554901960784314, 'support': 79}, 'weighted avg': {'precision': 0.8542533415951138, 'recall': 0.8481012658227848, 'f1-score': 0.844415487714073, 'support': 79}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8607594966888428,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.9024390243902439, 'f1-score': 0.8915662650602411, 'support': 41}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7647058823529411, 'f1-score': 0.7428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.7063492063492063, 'recall': 0.7000956480153037, 'f1-score': 0.7012954559942511, 'support': 79}, 'weighted avg': {'precision': 0.8413703033956198, 'recall': 0.8607594936708861, 'f1-score': 0.8500740793557631, 'support': 79}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8734177350997925,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.8618842659014826, 'recall': 0.9131663171835338, 'f1-score': 0.8805509325681491, 'support': 79}, 'weighted avg': {'precision': 0.8776371308016877, 'recall': 0.8734177215189873, 'f1-score': 0.8744303797468355, 'support': 79}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8860759735107422,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.926829268292683, 'recall': 0.926829268292683, 'f1-score': 0.926829268292683, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.7647058823529411, 'f1-score': 0.8666666666666666, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8860759493670886, 'recall': 0.8860759493670886, 'f1-score': 0.8860759493670886, 'support': 79}, 'macro avg': {'precision': 0.7044134727061556, 'recall': 0.7383070301291248, 'f1-score': 0.7112917795844625, 'support': 79}, 'weighted avg': {'precision': 0.899638336347197, 'recall': 0.8860759493670886, 'f1-score': 0.8867323019221753, 'support': 79}}",0.87290686,300,100,256,100,0.001,0.4,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
