,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.7023809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6721311475409836, 'recall': 0.9761904761904762, 'f1-score': 0.7961165048543689, 'support': 42}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.4444444444444444, 'f1-score': 0.5517241379310345, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.4798807749627422, 'recall': 0.42698412698412697, 'f1-score': 0.43623479522374725, 'support': 84}, 'weighted avg': {'precision': 0.6585763962813144, 'recall': 0.7023809523809523, 'f1-score': 0.655173742301295, 'support': 84}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.726190447807312,"{'Basal': {'precision': 1.0, 'recall': 0.7857142857142857, 'f1-score': 0.88, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7169811320754716, 'recall': 0.9047619047619048, 'f1-score': 0.8, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.6666666666666666, 'f1-score': 0.631578947368421, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.4633962264150943, 'recall': 0.4714285714285714, 'f1-score': 0.4623157894736842, 'support': 84}, 'weighted avg': {'precision': 0.653728661275831, 'recall': 0.7261904761904762, 'f1-score': 0.6820050125313283, 'support': 84}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6071428656578064,"{'Basal': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.660377358490566, 'recall': 0.8333333333333334, 'f1-score': 0.7368421052631579, 'support': 42}, 'LumB': {'precision': 0.34782608695652173, 'recall': 0.4444444444444444, 'f1-score': 0.3902439024390244, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.40164068908941764, 'recall': 0.3698412698412698, 'f1-score': 0.3708717469949819, 'support': 84}, 'weighted avg': {'precision': 0.5713895074026328, 'recall': 0.6071428571428571, 'f1-score': 0.573256867223491, 'support': 84}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.523809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5526315789473685, 'recall': 1.0, 'f1-score': 0.711864406779661, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5238095238095238, 'recall': 0.5238095238095238, 'f1-score': 0.5238095238095238, 'support': 84}, 'macro avg': {'precision': 0.3105263157894737, 'recall': 0.22857142857142856, 'f1-score': 0.1923728813559322, 'support': 84}, 'weighted avg': {'precision': 0.4429824561403509, 'recall': 0.5238095238095238, 'f1-score': 0.39759887005649713, 'support': 84}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.5357142686843872,"{'Basal': {'precision': 0.8, 'recall': 0.2857142857142857, 'f1-score': 0.4210526315789473, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5918367346938775, 'recall': 0.6904761904761905, 'f1-score': 0.6373626373626373, 'support': 42}, 'LumB': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5357142857142857, 'recall': 0.5357142857142857, 'f1-score': 0.5357142857142857, 'support': 84}, 'macro avg': {'precision': 0.35836734693877553, 'recall': 0.32857142857142857, 'f1-score': 0.31168305378831695, 'support': 84}, 'weighted avg': {'precision': 0.5149659863945578, 'recall': 0.5357142857142857, 'f1-score': 0.495999614420667, 'support': 84}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.612500011920929,"{'Basal': {'precision': 0.47058823529411764, 'recall': 0.6153846153846154, 'f1-score': 0.5333333333333333, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.65, 'recall': 0.9512195121951219, 'f1-score': 0.7722772277227723, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.1111111111111111, 'f1-score': 0.1904761904761905, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6125, 'recall': 0.6125, 'f1-score': 0.6125, 'support': 80}, 'macro avg': {'precision': 0.35745098039215684, 'recall': 0.3355430477381697, 'f1-score': 0.29921735030645924, 'support': 80}, 'weighted avg': {'precision': 0.5595955882352941, 'recall': 0.6125, 'f1-score': 0.5253158887317303, 'support': 80}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.6708860993385315,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.640625, 'recall': 1.0, 'f1-score': 0.780952380952381, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.288125, 'recall': 0.38461538461538464, 'f1-score': 0.3276190476190476, 'support': 79}, 'weighted avg': {'precision': 0.464121835443038, 'recall': 0.6708860759493671, 'f1-score': 0.5463532248342375, 'support': 79}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.7088607549667358,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7272727272727273, 'recall': 0.975609756097561, 'f1-score': 0.8333333333333334, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.23529411764705882, 'f1-score': 0.3333333333333333, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.40974025974025974, 'recall': 0.42679615936430854, 'f1-score': 0.3988505747126437, 'support': 79}, 'weighted avg': {'precision': 0.623828702942627, 'recall': 0.7088607594936709, 'f1-score': 0.640404481303652, 'support': 79}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.5822784900665283,"{'Basal': {'precision': 0.6, 'recall': 0.23076923076923078, 'f1-score': 0.33333333333333337, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6851851851851852, 'recall': 0.9024390243902439, 'f1-score': 0.7789473684210526, 'support': 41}, 'LumB': {'precision': 0.3, 'recall': 0.35294117647058826, 'f1-score': 0.3243243243243243, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5822784810126582, 'recall': 0.5822784810126582, 'f1-score': 0.5822784810126582, 'support': 79}, 'macro avg': {'precision': 0.31703703703703706, 'recall': 0.2972298863260126, 'f1-score': 0.28732100521574205, 'support': 79}, 'weighted avg': {'precision': 0.5188935771214253, 'recall': 0.5822784810126582, 'f1-score': 0.52890745509, 'support': 79}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7594936490058899,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.926829268292683, 'f1-score': 0.8539325842696629, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.44973604826545993, 'recall': 0.491248206599713, 'f1-score': 0.4641198501872658, 'support': 79}, 'weighted avg': {'precision': 0.6856802604196497, 'recall': 0.759493670886076, 'f1-score': 0.7149101597686436, 'support': 79}}",0.64292574,100,20,256,100,0.01,0.4,0,True,False,False,categorical_crossentropy,binary_crossentropy
