,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6071428656578064,"{'Basal': {'precision': 1.0, 'recall': 0.6428571428571429, 'f1-score': 0.782608695652174, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6212121212121212, 'recall': 0.9761904761904762, 'f1-score': 0.7592592592592593, 'support': 42}, 'LumB': {'precision': 0.1111111111111111, 'recall': 0.05555555555555555, 'f1-score': 0.07407407407407407, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.3464646464646465, 'recall': 0.33492063492063495, 'f1-score': 0.32318840579710145, 'support': 84}, 'weighted avg': {'precision': 0.5010822510822511, 'recall': 0.6071428571428571, 'f1-score': 0.5259374281113411, 'support': 84}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5952380895614624,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8292682926829268, 'recall': 0.8095238095238095, 'f1-score': 0.8192771084337348, 'support': 42}, 'LumB': {'precision': 0.37209302325581395, 'recall': 0.8888888888888888, 'f1-score': 0.5245901639344261, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5952380952380952, 'recall': 0.5952380952380952, 'f1-score': 0.5952380952380952, 'support': 84}, 'macro avg': {'precision': 0.24027226318774816, 'recall': 0.3396825396825397, 'f1-score': 0.26877345447363216, 'support': 84}, 'weighted avg': {'precision': 0.49436836561056635, 'recall': 0.5952380952380952, 'f1-score': 0.5220507322028158, 'support': 84}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6785714030265808,"{'Basal': {'precision': 0.8888888888888888, 'recall': 0.5714285714285714, 'f1-score': 0.6956521739130435, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6949152542372882, 'recall': 0.9761904761904762, 'f1-score': 0.8118811881188118, 'support': 42}, 'LumB': {'precision': 0.5333333333333333, 'recall': 0.4444444444444444, 'f1-score': 0.4848484848484848, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 84}, 'macro avg': {'precision': 0.42342749529190205, 'recall': 0.3984126984126984, 'f1-score': 0.398476369376068, 'support': 84}, 'weighted avg': {'precision': 0.6098914895525065, 'recall': 0.6785714285714286, 'f1-score': 0.6257787269410171, 'support': 84}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6785714030265808,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.75, 'recall': 0.7857142857142857, 'f1-score': 0.7674418604651163, 'support': 42}, 'LumB': {'precision': 0.42857142857142855, 'recall': 0.6666666666666666, 'f1-score': 0.5217391304347826, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 84}, 'macro avg': {'precision': 0.43571428571428567, 'recall': 0.4619047619047619, 'f1-score': 0.4424515827953644, 'support': 84}, 'weighted avg': {'precision': 0.6335034013605443, 'recall': 0.6785714285714286, 'f1-score': 0.6493683263147368, 'support': 84}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7142857313156128,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7090909090909091, 'recall': 0.9285714285714286, 'f1-score': 0.8041237113402062, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.43324675324675327, 'recall': 0.45714285714285713, 'f1-score': 0.4413442227875217, 'support': 84}, 'weighted avg': {'precision': 0.625974025974026, 'recall': 0.7142857142857143, 'f1-score': 0.6618021154103628, 'support': 84}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.6875,"{'Basal': {'precision': 0.6111111111111112, 'recall': 0.8461538461538461, 'f1-score': 0.7096774193548387, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7551020408163265, 'recall': 0.9024390243902439, 'f1-score': 0.8222222222222222, 'support': 41}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.3888888888888889, 'f1-score': 0.45161290322580644, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6875, 'recall': 0.6875, 'f1-score': 0.6875, 'support': 80}, 'macro avg': {'precision': 0.3809349380777952, 'recall': 0.4274963518865958, 'f1-score': 0.39670250896057346, 'support': 80}, 'weighted avg': {'precision': 0.607449197627769, 'recall': 0.6875, 'f1-score': 0.6383243727598567, 'support': 80}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7594936490058899,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8780487804878049, 'f1-score': 0.8470588235294119, 'support': 41}, 'LumB': {'precision': 0.5882352941176471, 'recall': 0.5882352941176471, 'f1-score': 0.5882352941176471, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6437834224598931, 'recall': 0.5265901482544237, 'f1-score': 0.5235120254998551, 'support': 79}, 'weighted avg': {'precision': 0.7608601841196778, 'recall': 0.759493670886076, 'f1-score': 0.7354287328200596, 'support': 79}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.7215189933776855,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.16666666666666666, 'f1-score': 0.25, 'support': 6}, 'LumA': {'precision': 0.7358490566037735, 'recall': 0.9512195121951219, 'f1-score': 0.8297872340425531, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.23529411764705882, 'f1-score': 0.3333333333333333, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.5143967020770572, 'recall': 0.47063605930176955, 'f1-score': 0.45595744680851064, 'support': 79}, 'weighted avg': {'precision': 0.6686743481725147, 'recall': 0.7215189873417721, 'f1-score': 0.6639824041655443, 'support': 79}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.7088607549667358,"{'Basal': {'precision': 0.7692307692307693, 'recall': 0.7692307692307693, 'f1-score': 0.7692307692307693, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7906976744186046, 'recall': 0.8292682926829268, 'f1-score': 0.8095238095238095, 'support': 41}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6470588235294118, 'f1-score': 0.6285714285714287, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.634207910952097, 'recall': 0.4824449104219549, 'f1-score': 0.4986080586080586, 'support': 79}, 'weighted avg': {'precision': 0.7443986524057175, 'recall': 0.7088607594936709, 'f1-score': 0.7036769138034962, 'support': 79}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7721518874168396,"{'Basal': {'precision': 0.6842105263157895, 'recall': 1.0, 'f1-score': 0.8125000000000001, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.975609756097561, 'f1-score': 0.8791208791208791, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.47058823529411764, 'f1-score': 0.5925925925925927, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.456842105263158, 'recall': 0.48923959827833574, 'f1-score': 0.4568426943426943, 'support': 79}, 'weighted avg': {'precision': 0.699933377748168, 'recall': 0.7721518987341772, 'f1-score': 0.7174750647851914, 'support': 79}}",0.69233346,100,20,256,100,0.01,0.2,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
