,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.7976190447807312,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.7843137254901961, 'recall': 0.9523809523809523, 'f1-score': 0.8602150537634408, 'support': 42}, 'LumB': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6793627450980392, 'recall': 0.5666666666666667, 'f1-score': 0.5797197784294558, 'support': 84}, 'weighted avg': {'precision': 0.7823354341736695, 'recall': 0.7976190476190477, 'f1-score': 0.7674331642073577, 'support': 84}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.7857142686843872,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8571428571428571, 'f1-score': 0.8372093023255814, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.8333333333333334, 'f1-score': 0.6976744186046512, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.6836363636363637, 'recall': 0.580952380952381, 'f1-score': 0.588458225667528, 'support': 84}, 'weighted avg': {'precision': 0.7876623376623377, 'recall': 0.7857142857142857, 'f1-score': 0.7656371764898896, 'support': 84}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7023809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7037037037037037, 'recall': 0.9047619047619048, 'f1-score': 0.7916666666666667, 'support': 42}, 'LumB': {'precision': 0.47058823529411764, 'recall': 0.4444444444444444, 'f1-score': 0.45714285714285713, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.4348583877995643, 'recall': 0.45555555555555555, 'f1-score': 0.4423544973544974, 'support': 84}, 'weighted avg': {'precision': 0.6193588546529722, 'recall': 0.7023809523809523, 'f1-score': 0.6542863441672966, 'support': 84}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6904761791229248,"{'Basal': {'precision': 0.7647058823529411, 'recall': 0.9285714285714286, 'f1-score': 0.8387096774193549, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7037037037037037, 'recall': 0.9047619047619048, 'f1-score': 0.7916666666666667, 'support': 42}, 'LumB': {'precision': 0.4444444444444444, 'recall': 0.2222222222222222, 'f1-score': 0.2962962962962963, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.5325708061002178, 'recall': 0.49682539682539684, 'f1-score': 0.49442543716737264, 'support': 84}, 'weighted avg': {'precision': 0.637040927482104, 'recall': 0.6904761904761905, 'f1-score': 0.6445648885165015, 'support': 84}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6785714030265808,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.6727272727272727, 'recall': 0.8809523809523809, 'f1-score': 0.7628865979381443, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.3888888888888889, 'f1-score': 0.43750000000000006, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 84}, 'macro avg': {'precision': 0.605974025974026, 'recall': 0.45396825396825397, 'f1-score': 0.4615058910162003, 'support': 84}, 'weighted avg': {'precision': 0.6696969696969697, 'recall': 0.6785714285714286, 'f1-score': 0.6388837751595483, 'support': 84}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8125,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.9230769230769231, 'recall': 0.8780487804878049, 'f1-score': 0.9, 'support': 41}, 'LumB': {'precision': 0.631578947368421, 'recall': 0.6666666666666666, 'f1-score': 0.6486486486486486, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8125, 'recall': 0.8125, 'f1-score': 0.8125, 'support': 80}, 'macro avg': {'precision': 0.5985502217081164, 'recall': 0.6422764227642276, 'f1-score': 0.6185209385209385, 'support': 80}, 'weighted avg': {'precision': 0.7988726624252941, 'recall': 0.8125, 'f1-score': 0.8042426492426491, 'support': 80}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7594936490058899,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7708333333333334, 'recall': 0.9024390243902439, 'f1-score': 0.8314606741573034, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.47058823529411764, 'f1-score': 0.5161290322580646, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6417857142857143, 'recall': 0.541272118603539, 'f1-score': 0.5552322269973593, 'support': 79}, 'weighted avg': {'precision': 0.7415837854128994, 'recall': 0.759493670886076, 'f1-score': 0.7333608830413304, 'support': 79}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.7321428571428571, 'recall': 1.0, 'f1-score': 0.8453608247422679, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.23529411764705882, 'f1-score': 0.38095238095238093, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7321428571428571, 'recall': 0.6137254901960785, 'f1-score': 0.6196734155497041, 'support': 79}, 'weighted avg': {'precision': 0.8239150090415912, 'recall': 0.7974683544303798, 'f1-score': 0.74821580080617, 'support': 79}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.746835470199585,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7659574468085106, 'recall': 0.8780487804878049, 'f1-score': 0.8181818181818182, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5294117647058824, 'f1-score': 0.5625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6331914893617021, 'recall': 0.5327741603207887, 'f1-score': 0.5475649350649351, 'support': 79}, 'weighted avg': {'precision': 0.7342310799892271, 'recall': 0.7468354430379747, 'f1-score': 0.7246938188393884, 'support': 79}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.7551020408163265, 'recall': 0.9024390243902439, 'f1-score': 0.8222222222222222, 'support': 41}, 'LumB': {'precision': 0.6153846153846154, 'recall': 0.47058823529411764, 'f1-score': 0.5333333333333333, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6598116169544741, 'recall': 0.5746054519368723, 'f1-score': 0.597037037037037, 'support': 79}, 'weighted avg': {'precision': 0.7530651988156508, 'recall': 0.7721518987341772, 'f1-score': 0.7505860290670416, 'support': 79}}",0.7543211,100,20,256,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
