,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6904761791229248,"{'Basal': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7755102040816326, 'recall': 0.9047619047619048, 'f1-score': 0.8351648351648353, 'support': 42}, 'LumB': {'precision': 0.46153846153846156, 'recall': 0.6666666666666666, 'f1-score': 0.5454545454545455, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.4474097331240189, 'recall': 0.42857142857142855, 'f1-score': 0.4215784215784216, 'support': 84}, 'weighted avg': {'precision': 0.6533228676085818, 'recall': 0.6904761904761905, 'f1-score': 0.6556776556776557, 'support': 84}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5833333134651184,"{'Basal': {'precision': 0.8, 'recall': 0.2857142857142857, 'f1-score': 0.4210526315789473, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.582089552238806, 'recall': 0.9285714285714286, 'f1-score': 0.7155963302752294, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5833333333333334, 'recall': 0.5833333333333334, 'f1-score': 0.5833333333333334, 'support': 84}, 'macro avg': {'precision': 0.3764179104477612, 'recall': 0.30952380952380953, 'f1-score': 0.30732979237083535, 'support': 84}, 'weighted avg': {'precision': 0.5315209665955936, 'recall': 0.5833333333333334, 'f1-score': 0.5136878894483916, 'support': 84}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6309523582458496,"{'Basal': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6290322580645161, 'recall': 0.9285714285714286, 'f1-score': 0.75, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6309523809523809, 'recall': 0.6309523809523809, 'f1-score': 0.6309523809523809, 'support': 84}, 'macro avg': {'precision': 0.4258064516129032, 'recall': 0.36666666666666664, 'f1-score': 0.3754545454545455, 'support': 84}, 'weighted avg': {'precision': 0.588325652841782, 'recall': 0.6309523809523809, 'f1-score': 0.581926406926407, 'support': 84}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6071428656578064,"{'Basal': {'precision': 0.9, 'recall': 0.6428571428571429, 'f1-score': 0.75, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5675675675675675, 'recall': 1.0, 'f1-score': 0.7241379310344828, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.2935135135135135, 'recall': 0.32857142857142857, 'f1-score': 0.29482758620689653, 'support': 84}, 'weighted avg': {'precision': 0.4337837837837838, 'recall': 0.6071428571428571, 'f1-score': 0.4870689655172414, 'support': 84}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6428571343421936,"{'Basal': {'precision': 0.8461538461538461, 'recall': 0.7857142857142857, 'f1-score': 0.8148148148148148, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.7073170731707317, 'recall': 0.6904761904761905, 'f1-score': 0.6987951807228916, 'support': 42}, 'LumB': {'precision': 0.4482758620689655, 'recall': 0.7222222222222222, 'f1-score': 0.5531914893617021, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6428571428571429, 'recall': 0.6428571428571429, 'f1-score': 0.6428571428571429, 'support': 84}, 'macro avg': {'precision': 0.6003493562787087, 'recall': 0.46825396825396826, 'f1-score': 0.4633602969798817, 'support': 84}, 'weighted avg': {'precision': 0.6740766242448328, 'recall': 0.6428571428571429, 'f1-score': 0.6245744262652321, 'support': 84}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.6625000238418579,"{'Basal': {'precision': 0.48148148148148145, 'recall': 1.0, 'f1-score': 0.65, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 6}, 'LumA': {'precision': 0.8378378378378378, 'recall': 0.7560975609756098, 'f1-score': 0.7948717948717948, 'support': 41}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.3888888888888889, 'f1-score': 0.45161290322580644, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6625, 'recall': 0.6625, 'f1-score': 0.6625, 'support': 80}, 'macro avg': {'precision': 0.5048895048895049, 'recall': 0.49566395663956636, 'f1-score': 0.4681858285084092, 'support': 80}, 'weighted avg': {'precision': 0.6787864787864788, 'recall': 0.6625, 'f1-score': 0.6479430314309347, 'support': 80}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.6582278609275818,"{'Basal': {'precision': 0.9, 'recall': 0.6923076923076923, 'f1-score': 0.7826086956521738, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7291666666666666, 'recall': 0.8536585365853658, 'f1-score': 0.7865168539325843, 'support': 41}, 'LumB': {'precision': 0.38095238095238093, 'recall': 0.47058823529411764, 'f1-score': 0.42105263157894735, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.40202380952380956, 'recall': 0.4033108928374352, 'f1-score': 0.39803563623274113, 'support': 79}, 'weighted avg': {'precision': 0.6085066305003013, 'recall': 0.6582278481012658, 'f1-score': 0.6275822631842571, 'support': 79}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.746835470199585,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 6}, 'LumA': {'precision': 0.7407407407407407, 'recall': 0.975609756097561, 'f1-score': 0.8421052631578947, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.23529411764705882, 'f1-score': 0.38095238095238093, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6344226579520698, 'recall': 0.5088474414155906, 'f1-score': 0.5068337510442773, 'support': 79}, 'weighted avg': {'precision': 0.7760955296323874, 'recall': 0.7468354430379747, 'f1-score': 0.6953903746708543, 'support': 79}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.7215189933776855,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 6}, 'LumA': {'precision': 0.8048780487804879, 'recall': 0.8048780487804879, 'f1-score': 0.8048780487804877, 'support': 41}, 'LumB': {'precision': 0.5882352941176471, 'recall': 0.5882352941176471, 'f1-score': 0.5882352941176471, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.5619560019129604, 'recall': 0.5299047198616782, 'f1-score': 0.5330287988478262, 'support': 79}, 'weighted avg': {'precision': 0.7183544303797469, 'recall': 0.7215189873417721, 'f1-score': 0.7142441437509094, 'support': 79}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7848101258277893,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 6}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9512195121951219, 'f1-score': 0.8965517241379309, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.5498682476943346, 'recall': 0.5474083066622522, 'f1-score': 0.5400656814449918, 'support': 79}, 'weighted avg': {'precision': 0.764809626257067, 'recall': 0.7848101265822784, 'f1-score': 0.7651368709858452, 'support': 79}}",0.67286545,100,20,256,100,0.01,0.2,0,True,False,False,categorical_crossentropy,binary_crossentropy
