,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_cvae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.761904776096344,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.7321428571428571, 'recall': 0.9761904761904762, 'f1-score': 0.836734693877551, 'support': 42}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.4444444444444444, 'f1-score': 0.5517241379310345, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6652164502164503, 'recall': 0.5269841269841271, 'f1-score': 0.5458910000781921, 'support': 84}, 'weighted avg': {'precision': 0.7496933621933621, 'recall': 0.7619047619047619, 'f1-score': 0.723056272317356, 'support': 84}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8095238208770752,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.9047619047619048, 'f1-score': 0.8837209302325582, 'support': 42}, 'LumB': {'precision': 0.64, 'recall': 0.8888888888888888, 'f1-score': 0.7441860465116279, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.4873939393939394, 'recall': 0.5587301587301587, 'f1-score': 0.5186848436246992, 'support': 84}, 'weighted avg': {'precision': 0.7245165945165946, 'recall': 0.8095238095238095, 'f1-score': 0.7622484438843701, 'support': 84}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.75,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.7450980392156863, 'recall': 0.9047619047619048, 'f1-score': 0.8172043010752689, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.3888888888888889, 'f1-score': 0.43750000000000006, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.8356862745098039, 'recall': 0.6111111111111112, 'f1-score': 0.6640443084909158, 'support': 84}, 'weighted avg': {'precision': 0.7542950513538749, 'recall': 0.75, 'f1-score': 0.7311288336246624, 'support': 84}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.738095223903656,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.75, 'recall': 0.8571428571428571, 'f1-score': 0.7999999999999999, 'support': 42}, 'LumB': {'precision': 0.5555555555555556, 'recall': 0.5555555555555556, 'f1-score': 0.5555555555555556, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.6344444444444445, 'recall': 0.553968253968254, 'f1-score': 0.5704214559386973, 'support': 84}, 'weighted avg': {'precision': 0.7218253968253968, 'recall': 0.7380952380952381, 'f1-score': 0.7184729064039408, 'support': 84}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.7142857313156128,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7017543859649122, 'recall': 0.9523809523809523, 'f1-score': 0.8080808080808081, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.2222222222222222, 'f1-score': 0.3333333333333333, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.5561842105263157, 'recall': 0.5063492063492063, 'f1-score': 0.5016161616161616, 'support': 84}, 'weighted avg': {'precision': 0.6791510025062657, 'recall': 0.7142857142857143, 'f1-score': 0.6615800865800866, 'support': 84}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.7875000238418579,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.9024390243902439, 'f1-score': 0.8604651162790697, 'support': 41}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6111111111111112, 'f1-score': 0.6111111111111112, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7875, 'recall': 0.7875, 'f1-score': 0.7875, 'support': 80}, 'macro avg': {'precision': 0.66, 'recall': 0.5693766937669377, 'f1-score': 0.5800295311923219, 'support': 80}, 'weighted avg': {'precision': 0.7747222222222222, 'recall': 0.7875, 'f1-score': 0.7668812292358804, 'support': 80}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.797468364238739,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.926829268292683, 'f1-score': 0.8539325842696629, 'support': 41}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6312604062604062, 'recall': 0.6307655519994114, 'f1-score': 0.6235337696011853, 'support': 79}, 'weighted avg': {'precision': 0.773514987122582, 'recall': 0.7974683544303798, 'f1-score': 0.7764671681610951, 'support': 79}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7407407407407407, 'recall': 0.975609756097561, 'f1-score': 0.8421052631578947, 'support': 41}, 'LumB': {'precision': 0.8571428571428571, 'recall': 0.35294117647058826, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7052910052910053, 'recall': 0.5990435198469631, 'f1-score': 0.6210136452241716, 'support': 79}, 'weighted avg': {'precision': 0.7976357913066773, 'recall': 0.7974683544303798, 'f1-score': 0.7638586621264836, 'support': 79}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.6962025165557861,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 6}, 'LumA': {'precision': 0.75, 'recall': 0.8048780487804879, 'f1-score': 0.7764705882352942, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.4117647058823529, 'f1-score': 0.45161290322580644, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6962025316455697, 'recall': 0.6962025316455697, 'f1-score': 0.6962025316455697, 'support': 79}, 'macro avg': {'precision': 0.52, 'recall': 0.5279439355479527, 'f1-score': 0.5202248487624396, 'support': 79}, 'weighted avg': {'precision': 0.6658227848101266, 'recall': 0.6962025316455697, 'f1-score': 0.6777729295552939, 'support': 79}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.926829268292683, 'f1-score': 0.8539325842696629, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.47058823529411764, 'f1-score': 0.5517241379310345, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6373809523809524, 'recall': 0.6128168340506934, 'f1-score': 0.6191784824872775, 'support': 79}, 'weighted avg': {'precision': 0.7678872814948764, 'recall': 0.7974683544303798, 'f1-score': 0.775603812430869, 'support': 79}}",0.76499164,100,20,64,100,0.01,0.8,0.2,True,False,False,categorical_crossentropy,binary_crossentropy
