,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8809523582458496,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.926829268292683, 'recall': 0.9047619047619048, 'f1-score': 0.9156626506024096, 'support': 42}, 'LumB': {'precision': 0.7391304347826086, 'recall': 0.9444444444444444, 'f1-score': 0.8292682926829269, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.919858607281725, 'recall': 0.7507936507936509, 'f1-score': 0.7875441823874748, 'support': 84}, 'weighted avg': {'precision': 0.8964029019172179, 'recall': 0.8809523809523809, 'f1-score': 0.874914417426349, 'support': 84}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.7976190447807312,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.2857142857142857, 'f1-score': 0.36363636363636365, 'support': 7}, 'LumA': {'precision': 0.9, 'recall': 0.8571428571428571, 'f1-score': 0.8780487804878048, 'support': 42}, 'LumB': {'precision': 0.5833333333333334, 'recall': 0.7777777777777778, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.7833333333333334, 'recall': 0.6507936507936508, 'f1-score': 0.6747738104340291, 'support': 84}, 'weighted avg': {'precision': 0.8079365079365081, 'recall': 0.7976190476190477, 'f1-score': 0.7909612464911036, 'support': 84}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8690476417541504,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.8571428571428571, 'f1-score': 0.75, 'support': 7}, 'LumA': {'precision': 0.8541666666666666, 'recall': 0.9761904761904762, 'f1-score': 0.9111111111111111, 'support': 42}, 'LumB': {'precision': 0.9166666666666666, 'recall': 0.6111111111111112, 'f1-score': 0.7333333333333334, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.8875, 'recall': 0.807936507936508, 'f1-score': 0.8314814814814815, 'support': 84}, 'weighted avg': {'precision': 0.8814484126984126, 'recall': 0.8690476190476191, 'f1-score': 0.8642636684303352, 'support': 84}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8333333134651184,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.8444444444444444, 'recall': 0.9047619047619048, 'f1-score': 0.8735632183908046, 'support': 42}, 'LumB': {'precision': 0.6470588235294118, 'recall': 0.6111111111111112, 'f1-score': 0.6285714285714287, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.884967320261438, 'recall': 0.7793650793650794, 'f1-score': 0.8201970443349754, 'support': 84}, 'weighted avg': {'precision': 0.8354808590102708, 'recall': 0.8333333333333334, 'f1-score': 0.8304108999921809, 'support': 84}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.9404761791229248,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 7}, 'LumA': {'precision': 0.9512195121951219, 'recall': 0.9285714285714286, 'f1-score': 0.9397590361445782, 'support': 42}, 'LumB': {'precision': 0.85, 'recall': 0.9444444444444444, 'f1-score': 0.8947368421052632, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 3}, 'micro avg': {'precision': 0.9404761904761905, 'recall': 0.9404761904761905, 'f1-score': 0.9404761904761905, 'support': 84}, 'macro avg': {'precision': 0.9602439024390244, 'recall': 0.946031746031746, 'f1-score': 0.951514560265353, 'support': 84}, 'weighted avg': {'precision': 0.9434668989547038, 'recall': 0.9404761904761905, 'f1-score': 0.9409128706845891, 'support': 84}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9012345671653748,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 6}, 'LumA': {'precision': 0.8666666666666667, 'recall': 0.9512195121951219, 'f1-score': 0.9069767441860465, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.7222222222222222, 'f1-score': 0.8387096774193548, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.9012345679012346, 'recall': 0.9012345679012346, 'f1-score': 0.9012345679012346, 'support': 81}, 'macro avg': {'precision': 0.9233333333333335, 'recall': 0.8346883468834688, 'f1-score': 0.853899189082985, 'support': 81}, 'weighted avg': {'precision': 0.9139917695473251, 'recall': 0.9012345679012346, 'f1-score': 0.8982593973008242, 'support': 81}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8987341523170471,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.9047619047619048, 'recall': 0.926829268292683, 'f1-score': 0.9156626506024096, 'support': 41}, 'LumB': {'precision': 0.8125, 'recall': 0.7647058823529411, 'f1-score': 0.787878787878788, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8987341772151899, 'recall': 0.8987341772151899, 'f1-score': 0.8987341772151899, 'support': 79}, 'macro avg': {'precision': 0.9148809523809524, 'recall': 0.8383070301291248, 'f1-score': 0.8586570056449574, 'support': 79}, 'weighted avg': {'precision': 0.8993746232670283, 'recall': 0.8987341772151899, 'f1-score': 0.8963025688662412, 'support': 79}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8734177350997925,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.9069767441860465, 'recall': 0.9512195121951219, 'f1-score': 0.9285714285714286, 'support': 41}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7647058823529411, 'f1-score': 0.8125, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.6643440667859273, 'recall': 0.6944671301916638, 'f1-score': 0.6756868131868131, 'support': 79}, 'weighted avg': {'precision': 0.8565744284172309, 'recall': 0.8734177215189873, 'f1-score': 0.8629068716094033, 'support': 79}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5466666666666666, 'recall': 1.0, 'f1-score': 0.7068965517241379, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10933333333333332, 'recall': 0.2, 'f1-score': 0.1413793103448276, 'support': 79}, 'weighted avg': {'precision': 0.28371308016877633, 'recall': 0.5189873417721519, 'f1-score': 0.3668703622872108, 'support': 79}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8734177350997925,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.926829268292683, 'recall': 0.926829268292683, 'f1-score': 0.926829268292683, 'support': 41}, 'LumB': {'precision': 0.8235294117647058, 'recall': 0.8235294117647058, 'f1-score': 0.8235294117647058, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.8125717360114777, 'recall': 0.7500717360114777, 'f1-score': 0.7627154141723972, 'support': 79}, 'weighted avg': {'precision': 0.8805379746835443, 'recall': 0.8734177215189873, 'f1-score': 0.8690528153644698, 'support': 79}}",0.83872193,100,20,128,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
