,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8809523582458496,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.625, 'recall': 0.7142857142857143, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.9523809523809523, 'recall': 0.9523809523809523, 'f1-score': 0.9523809523809523, 'support': 42}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.7777777777777778, 'f1-score': 0.7777777777777778, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.8576984126984126, 'recall': 0.7555555555555556, 'f1-score': 0.7724685276409413, 'support': 84}, 'weighted avg': {'precision': 0.8862103174603174, 'recall': 0.8809523809523809, 'f1-score': 0.8771893814997263, 'support': 84}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.9047619104385376,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.9512195121951219, 'recall': 0.9285714285714286, 'f1-score': 0.9397590361445782, 'support': 42}, 'LumB': {'precision': 0.8095238095238095, 'recall': 0.9444444444444444, 'f1-score': 0.8717948717948718, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 84}, 'macro avg': {'precision': 0.898815331010453, 'recall': 0.8222222222222223, 'f1-score': 0.8487475631970854, 'support': 84}, 'weighted avg': {'precision': 0.907015651789171, 'recall': 0.9047619047619048, 'f1-score': 0.9017392292423452, 'support': 84}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8809523582458496,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.7, 'recall': 1.0, 'f1-score': 0.8235294117647058, 'support': 7}, 'LumA': {'precision': 0.9069767441860465, 'recall': 0.9285714285714286, 'f1-score': 0.9176470588235294, 'support': 42}, 'LumB': {'precision': 0.8235294117647058, 'recall': 0.7777777777777778, 'f1-score': 0.7999999999999999, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.8861012311901504, 'recall': 0.7936507936507937, 'f1-score': 0.8008278867102396, 'support': 84}, 'weighted avg': {'precision': 0.8906732460426031, 'recall': 0.8809523809523809, 'f1-score': 0.8772305218383649, 'support': 84}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.8809523809523809, 'f1-score': 0.8505747126436781, 'support': 42}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7222222222222222, 'f1-score': 0.7222222222222222, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.868888888888889, 'recall': 0.7682539682539683, 'f1-score': 0.8078927203065135, 'support': 84}, 'weighted avg': {'precision': 0.8349206349206348, 'recall': 0.8333333333333334, 'f1-score': 0.8308429118773947, 'support': 84}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8452380895614624,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.803921568627451, 'recall': 0.9761904761904762, 'f1-score': 0.8817204301075269, 'support': 42}, 'LumB': {'precision': 0.9, 'recall': 0.5, 'f1-score': 0.6428571428571429, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.8836414565826332, 'recall': 0.7714285714285715, 'f1-score': 0.8077726574500769, 'support': 84}, 'weighted avg': {'precision': 0.8567226890756303, 'recall': 0.8452380952380952, 'f1-score': 0.8333772218564846, 'support': 84}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9506173133850098,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.9534883720930233, 'recall': 1.0, 'f1-score': 0.9761904761904763, 'support': 41}, 'LumB': {'precision': 0.9444444444444444, 'recall': 0.9444444444444444, 'f1-score': 0.9444444444444444, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.9506172839506173, 'recall': 0.9506172839506173, 'f1-score': 0.9506172839506173, 'support': 81}, 'macro avg': {'precision': 0.9662532299741603, 'recall': 0.8222222222222222, 'f1-score': 0.8705637657361797, 'support': 81}, 'weighted avg': {'precision': 0.9525887644750695, 'recall': 0.9506172839506173, 'f1-score': 0.9465973362525087, 'support': 81}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8227847814559937,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 6}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 41}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6470588235294118, 'f1-score': 0.6875, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.7422764227642277, 'recall': 0.7742522900342126, 'f1-score': 0.7464430894308942, 'support': 79}, 'weighted avg': {'precision': 0.8362869198312236, 'recall': 0.8227848101265823, 'f1-score': 0.8241033755274261, 'support': 79}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8481012582778931,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.9, 'recall': 0.8780487804878049, 'f1-score': 0.888888888888889, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.8235294117647058, 'f1-score': 0.7567567567567567, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.6712820512820512, 'recall': 0.6915976897325533, 'f1-score': 0.6804111804111803, 'support': 79}, 'weighted avg': {'precision': 0.8329113924050633, 'recall': 0.8481012658227848, 'f1-score': 0.8393583456874597, 'support': 79}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8734177350997925,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.9024390243902439, 'f1-score': 0.8809523809523809, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.7058823529411765, 'f1-score': 0.7272727272727272, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.9220930232558139, 'recall': 0.9062796600816687, 'f1-score': 0.9136450216450216, 'support': 79}, 'weighted avg': {'precision': 0.8737856932587577, 'recall': 0.8734177215189873, 'f1-score': 0.8729453668694175, 'support': 79}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8734177350997925,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 6}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.926829268292683, 'f1-score': 0.9047619047619047, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.7058823529411765, 'f1-score': 0.8275862068965517, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.7124584717607974, 'recall': 0.7265423242467719, 'f1-score': 0.7104907863528552, 'support': 79}, 'weighted avg': {'precision': 0.8835947684932083, 'recall': 0.8734177215189873, 'f1-score': 0.8712098642260142, 'support': 79}}",0.87135774,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
