,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8452380895614624,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.9069767441860465, 'recall': 0.9285714285714286, 'f1-score': 0.9176470588235294, 'support': 42}, 'LumB': {'precision': 0.6956521739130435, 'recall': 0.8888888888888888, 'f1-score': 0.7804878048780488, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.695525783619818, 'recall': 0.6206349206349207, 'f1-score': 0.6151825282958712, 'support': 84}, 'weighted avg': {'precision': 0.8317233617410564, 'recall': 0.8452380952380952, 'f1-score': 0.8186635087639392, 'support': 84}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.773809552192688,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.8809523809523809, 'f1-score': 0.8705882352941177, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.8333333333333334, 'f1-score': 0.6976744186046512, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.5635215946843853, 'recall': 0.580952380952381, 'f1-score': 0.5650811022083252, 'support': 84}, 'weighted avg': {'precision': 0.7195182724252491, 'recall': 0.7738095238095238, 'f1-score': 0.7419386359194841, 'support': 84}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.773809552192688,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.7959183673469388, 'recall': 0.9285714285714286, 'f1-score': 0.8571428571428572, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.6666666666666666, 'f1-score': 0.631578947368421, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6648979591836734, 'recall': 0.5333333333333333, 'f1-score': 0.5334586466165414, 'support': 84}, 'weighted avg': {'precision': 0.7646258503401361, 'recall': 0.7738095238095238, 'f1-score': 0.7395050125313283, 'support': 84}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.6904761791229248,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.7021276595744681, 'recall': 0.7857142857142857, 'f1-score': 0.7415730337078651, 'support': 42}, 'LumB': {'precision': 0.47619047619047616, 'recall': 0.5555555555555556, 'f1-score': 0.5128205128205129, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.6223302938196555, 'recall': 0.49682539682539684, 'f1-score': 0.4939821575815377, 'support': 84}, 'weighted avg': {'precision': 0.6919935350026536, 'recall': 0.6904761904761905, 'f1-score': 0.6624295003072609, 'support': 84}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.761904776096344,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7843137254901961, 'recall': 0.9523809523809523, 'f1-score': 0.8602150537634408, 'support': 42}, 'LumB': {'precision': 0.55, 'recall': 0.6111111111111112, 'f1-score': 0.5789473684210527, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.46686274509803916, 'recall': 0.4984126984126984, 'f1-score': 0.4804250770294913, 'support': 84}, 'weighted avg': {'precision': 0.6766806722689075, 'recall': 0.7619047619047619, 'f1-score': 0.714661504418154, 'support': 84}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.790123462677002,"{'Basal': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.9444444444444444, 'recall': 0.8292682926829268, 'f1-score': 0.883116883116883, 'support': 41}, 'LumB': {'precision': 0.65, 'recall': 0.7222222222222222, 'f1-score': 0.6842105263157895, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7901234567901234, 'recall': 0.7901234567901234, 'f1-score': 0.7901234567901234, 'support': 81}, 'macro avg': {'precision': 0.5662573099415205, 'recall': 0.6102981029810298, 'f1-score': 0.5831624515835042, 'support': 81}, 'weighted avg': {'precision': 0.7868890332827955, 'recall': 0.7901234567901234, 'f1-score': 0.7827453032131394, 'support': 81}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.5443037748336792,"{'Basal': {'precision': 0.8461538461538461, 'recall': 0.8461538461538461, 'f1-score': 0.8461538461538461, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8823529411764706, 'recall': 0.36585365853658536, 'f1-score': 0.5172413793103449, 'support': 41}, 'LumB': {'precision': 0.3404255319148936, 'recall': 0.9411764705882353, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 2}, 'micro avg': {'precision': 0.5443037974683544, 'recall': 0.5443037974683544, 'f1-score': 0.5443037974683544, 'support': 79}, 'macro avg': {'precision': 0.5137864638490421, 'recall': 0.5306367950557334, 'f1-score': 0.4726790450928382, 'support': 79}, 'weighted avg': {'precision': 0.6830848687441581, 'recall': 0.5443037974683544, 'f1-score': 0.5279353993889132, 'support': 79}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.797468364238739,"{'Basal': {'precision': 0.8461538461538461, 'recall': 0.8461538461538461, 'f1-score': 0.8461538461538461, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9166666666666666, 'recall': 0.8048780487804879, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.6521739130434783, 'recall': 0.8823529411764706, 'f1-score': 0.75, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6163322185061315, 'recall': 0.6400103005554942, 'f1-score': 0.623992673992674, 'support': 79}, 'weighted avg': {'precision': 0.8059530361401578, 'recall': 0.7974683544303798, 'f1-score': 0.7961121157323688, 'support': 79}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8481012582778931,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.926829268292683, 'f1-score': 0.9047619047619047, 'support': 41}, 'LumB': {'precision': 0.8125, 'recall': 0.7647058823529411, 'f1-score': 0.787878787878788, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.8921853625170998, 'recall': 0.7049736967957915, 'f1-score': 0.7451948051948052, 'support': 79}, 'weighted avg': {'precision': 0.8605852482294066, 'recall': 0.8481012658227848, 'f1-score': 0.8365718669516136, 'support': 79}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7341772317886353,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8157894736842105, 'recall': 0.7560975609756098, 'f1-score': 0.7848101265822786, 'support': 41}, 'LumB': {'precision': 0.5909090909090909, 'recall': 0.7647058823529411, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.6546730462519936, 'recall': 0.5374940219990435, 'f1-score': 0.5331525015069319, 'support': 79}, 'weighted avg': {'precision': 0.7691074637110613, 'recall': 0.7341772151898734, 'f1-score': 0.7252691494800132, 'support': 79}}",0.7559412,300,100,64,100,0.001,0.2,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
