,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.6547619104385376,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.8571428571428571, 'f1-score': 0.888888888888889, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.05555555555555555, 'f1-score': 0.10526315789473684, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.5046153846153846, 'recall': 0.38253968253968257, 'f1-score': 0.3488304093567251, 'support': 84}, 'weighted avg': {'precision': 0.6681318681318681, 'recall': 0.6547619047619048, 'f1-score': 0.5457045391255917, 'support': 84}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.6904761791229248,"{'Basal': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6896551724137931, 'recall': 0.9523809523809523, 'f1-score': 0.7999999999999999, 'support': 42}, 'LumB': {'precision': 0.8, 'recall': 0.4444444444444444, 'f1-score': 0.5714285714285714, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.44078817733990155, 'recall': 0.42222222222222217, 'f1-score': 0.4171428571428571, 'support': 84}, 'weighted avg': {'precision': 0.6353037766830871, 'recall': 0.6904761904761905, 'f1-score': 0.6414965986394557, 'support': 84}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.6547619104385376,"{'Basal': {'precision': 0.875, 'recall': 0.5, 'f1-score': 0.6363636363636364, 'support': 14}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1-score': 0.30769230769230765, 'support': 7}, 'LumA': {'precision': 0.6451612903225806, 'recall': 0.9523809523809523, 'f1-score': 0.7692307692307692, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.3333333333333333, 'f1-score': 0.46153846153846156, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.5206989247311828, 'recall': 0.4142857142857143, 'f1-score': 0.4349650349650349, 'support': 84}, 'weighted avg': {'precision': 0.6569060419866871, 'recall': 0.6547619047619048, 'f1-score': 0.6152181152181152, 'support': 84}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.4523809552192688,"{'Basal': {'precision': 0.8, 'recall': 0.2857142857142857, 'f1-score': 0.4210526315789473, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.52, 'recall': 0.6190476190476191, 'f1-score': 0.5652173913043478, 'support': 42}, 'LumB': {'precision': 0.27586206896551724, 'recall': 0.4444444444444444, 'f1-score': 0.3404255319148936, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.4523809523809524, 'recall': 0.4523809523809524, 'f1-score': 0.4523809523809524, 'support': 84}, 'macro avg': {'precision': 0.31917241379310346, 'recall': 0.2698412698412699, 'f1-score': 0.26533911095963775, 'support': 84}, 'weighted avg': {'precision': 0.45244663382594413, 'recall': 0.4523809523809524, 'f1-score': 0.4257324625161423, 'support': 84}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.6071428656578064,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6031746031746031, 'recall': 0.9047619047619048, 'f1-score': 0.7238095238095238, 'support': 42}, 'LumB': {'precision': 0.2727272727272727, 'recall': 0.16666666666666666, 'f1-score': 0.20689655172413793, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.37518037518037517, 'recall': 0.35714285714285715, 'f1-score': 0.35280788177339895, 'support': 84}, 'weighted avg': {'precision': 0.5266955266955267, 'recall': 0.6071428571428571, 'f1-score': 0.5451286261631089, 'support': 84}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.5925925970077515,"{'Basal': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5694444444444444, 'recall': 1.0, 'f1-score': 0.7256637168141593, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.05555555555555555, 'f1-score': 0.10526315789473684, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5925925925925926, 'recall': 0.5925925925925926, 'f1-score': 0.5925925925925926, 'support': 81}, 'macro avg': {'precision': 0.4638888888888889, 'recall': 0.2968253968253968, 'f1-score': 0.27527628403268833, 'support': 81}, 'weighted avg': {'precision': 0.6400891632373114, 'recall': 0.5925925925925926, 'f1-score': 0.4849791712080176, 'support': 81}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.6455696225166321,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6379310344827587, 'recall': 0.9024390243902439, 'f1-score': 0.7474747474747474, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.11764705882352941, 'f1-score': 0.2, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6455696202531646, 'recall': 0.6455696202531646, 'f1-score': 0.6455696202531646, 'support': 79}, 'macro avg': {'precision': 0.4020960108181203, 'recall': 0.3886326012581393, 'f1-score': 0.3494949494949495, 'support': 79}, 'weighted avg': {'precision': 0.5906959029792624, 'recall': 0.6455696202531646, 'f1-score': 0.5626134765375271, 'support': 79}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.6708860993385315,"{'Basal': {'precision': 0.5789473684210527, 'recall': 0.8461538461538461, 'f1-score': 0.6875, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.7090909090909091, 'recall': 0.9512195121951219, 'f1-score': 0.8125, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.17647058823529413, 'f1-score': 0.2727272727272727, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.37760765550239234, 'recall': 0.39476878931685244, 'f1-score': 0.35454545454545455, 'support': 79}, 'weighted avg': {'precision': 0.5923929501544426, 'recall': 0.6708860759493671, 'f1-score': 0.5934982738780207, 'support': 79}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.6835442781448364,"{'Basal': {'precision': 0.7222222222222222, 'recall': 1.0, 'f1-score': 0.8387096774193548, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6923076923076923, 'recall': 0.8780487804878049, 'f1-score': 0.7741935483870966, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.23529411764705882, 'f1-score': 0.3636363636363636, 'support': 17}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.4929059829059829, 'recall': 0.5226685796269728, 'f1-score': 0.46197458455522966, 'support': 79}, 'weighted avg': {'precision': 0.6566266363734719, 'recall': 0.6835443037974683, 'f1-score': 0.6265018498583218, 'support': 79}}",0.6171104,300,100,64,100,0.001,0.2,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
