,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_cvae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8690476417541504,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.9111111111111111, 'recall': 0.9761904761904762, 'f1-score': 0.9425287356321839, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.6666666666666666, 'f1-score': 0.7058823529411765, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.8617460317460317, 'recall': 0.7380952380952381, 'f1-score': 0.7656428088476771, 'support': 84}, 'weighted avg': {'precision': 0.867063492063492, 'recall': 0.8690476190476191, 'f1-score': 0.8608253646286099, 'support': 84}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8690476417541504,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.926829268292683, 'recall': 0.9047619047619048, 'f1-score': 0.9156626506024096, 'support': 42}, 'LumB': {'precision': 0.7083333333333334, 'recall': 0.9444444444444444, 'f1-score': 0.8095238095238096, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.9136991869918699, 'recall': 0.7222222222222222, 'f1-score': 0.758140740301106, 'support': 84}, 'weighted avg': {'precision': 0.8898035230352305, 'recall': 0.8690476190476191, 'f1-score': 0.8600773961433348, 'support': 84}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8928571343421936,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.8723404255319149, 'recall': 0.9761904761904762, 'f1-score': 0.9213483146067415, 'support': 42}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7222222222222222, 'f1-score': 0.7878787878787877, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8928571428571429, 'recall': 0.8928571428571429, 'f1-score': 0.8928571428571429, 'support': 84}, 'macro avg': {'precision': 0.9192299898682877, 'recall': 0.7777777777777779, 'f1-score': 0.8132739919256773, 'support': 84}, 'weighted avg': {'precision': 0.8956940222897671, 'recall': 0.8928571428571429, 'f1-score': 0.8854577070869205, 'support': 84}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.9047619047619048, 'f1-score': 0.8837209302325582, 'support': 42}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.9155844155844157, 'recall': 0.7666666666666667, 'f1-score': 0.8105903398926655, 'support': 84}, 'weighted avg': {'precision': 0.8705936920222634, 'recall': 0.8571428571428571, 'f1-score': 0.8519337251895391, 'support': 84}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8928571343421936,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 42}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7222222222222222, 'f1-score': 0.7878787878787877, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8928571428571429, 'recall': 0.8928571428571429, 'f1-score': 0.8928571428571429, 'support': 84}, 'macro avg': {'precision': 0.9447619047619048, 'recall': 0.7539682539682541, 'f1-score': 0.8088578088578089, 'support': 84}, 'weighted avg': {'precision': 0.8999999999999999, 'recall': 0.8928571428571429, 'f1-score': 0.8843378843378842, 'support': 84}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.9382715821266174,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.9523809523809523, 'recall': 0.975609756097561, 'f1-score': 0.963855421686747, 'support': 41}, 'LumB': {'precision': 0.8947368421052632, 'recall': 0.9444444444444444, 'f1-score': 0.918918918918919, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.9382716049382716, 'recall': 0.9382716049382716, 'f1-score': 0.9382716049382716, 'support': 81}, 'macro avg': {'precision': 0.7360902255639098, 'recall': 0.7506775067750677, 'f1-score': 0.7432215347877998, 'support': 81}, 'weighted avg': {'precision': 0.9154676815495528, 'recall': 0.9382716049382716, 'f1-score': 0.9266495411073724, 'support': 81}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7341772317886353,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.8292682926829268, 'recall': 0.8292682926829268, 'f1-score': 0.8292682926829268, 'support': 41}, 'LumB': {'precision': 0.52, 'recall': 0.7647058823529411, 'f1-score': 0.6190476190476191, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.46985365853658534, 'recall': 0.48802560423794283, 'f1-score': 0.47299651567944245, 'support': 79}, 'weighted avg': {'precision': 0.7068354430379747, 'recall': 0.7341772151898734, 'f1-score': 0.7144364074743822, 'support': 79}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8481012582778931,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.9024390243902439, 'f1-score': 0.8915662650602411, 'support': 41}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7647058823529411, 'f1-score': 0.7428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.693968253968254, 'recall': 0.6667623146819703, 'f1-score': 0.6725989672977625, 'support': 79}, 'weighted avg': {'precision': 0.8311834438416716, 'recall': 0.8481012658227848, 'f1-score': 0.8361293274363275, 'support': 79}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8734177350997925,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.9, 'recall': 0.8780487804878049, 'f1-score': 0.888888888888889, 'support': 41}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.8235294117647058, 'f1-score': 0.7999999999999999, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8734177215189873, 'recall': 0.8734177215189873, 'f1-score': 0.8734177215189873, 'support': 79}, 'macro avg': {'precision': 0.8535042735042735, 'recall': 0.8915976897325534, 'f1-score': 0.8642113442113442, 'support': 79}, 'weighted avg': {'precision': 0.8791842475386779, 'recall': 0.8734177215189873, 'f1-score': 0.874670758215062, 'support': 79}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.8354430198669434,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.9024390243902439, 'f1-score': 0.8809523809523809, 'support': 41}, 'LumB': {'precision': 0.9166666666666666, 'recall': 0.6470588235294118, 'f1-score': 0.7586206896551724, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.6716168327796235, 'recall': 0.6765662362505978, 'f1-score': 0.6674750536819503, 'support': 79}, 'weighted avg': {'precision': 0.8406934690272929, 'recall': 0.8354430379746836, 'f1-score': 0.8316761079746676, 'support': 79}}",0.8610363,100,20,256,100,0.01,0.6,0.6,True,False,False,categorical_crossentropy,binary_crossentropy
