,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.4444444444444444, 'f1-score': 0.6153846153846153, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8984126984126984, 'recall': 0.6984126984126985, 'f1-score': 0.740934065934066, 'support': 84}, 'weighted avg': {'precision': 0.865079365079365, 'recall': 0.8333333333333334, 'f1-score': 0.8134157509157509, 'support': 84}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8690476417541504,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.8478260869565217, 'recall': 0.9285714285714286, 'f1-score': 0.8863636363636365, 'support': 42}, 'LumB': {'precision': 0.8235294117647058, 'recall': 0.7777777777777778, 'f1-score': 0.7999999999999999, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.705699671172817, 'recall': 0.7126984126984126, 'f1-score': 0.7087012987012986, 'support': 84}, 'weighted avg': {'precision': 0.838478869808793, 'recall': 0.8690476190476191, 'f1-score': 0.8527056277056276, 'support': 84}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8690476417541504,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 7}, 'LumA': {'precision': 0.82, 'recall': 0.9761904761904762, 'f1-score': 0.8913043478260869, 'support': 42}, 'LumB': {'precision': 0.9285714285714286, 'recall': 0.7222222222222222, 'f1-score': 0.8125000000000001, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8690476190476191, 'recall': 0.8690476190476191, 'f1-score': 0.8690476190476191, 'support': 84}, 'macro avg': {'precision': 0.7163809523809525, 'recall': 0.6825396825396826, 'f1-score': 0.6946070234113713, 'support': 84}, 'weighted avg': {'precision': 0.8450907029478458, 'recall': 0.8690476190476191, 'f1-score': 0.850528547539417, 'support': 84}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8095238208770752,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.625, 'recall': 0.7142857142857143, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.8809523809523809, 'f1-score': 0.8604651162790699, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5555555555555556, 'f1-score': 0.606060606060606, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.8131818181818182, 'recall': 0.7634920634920636, 'f1-score': 0.7797419260771307, 'support': 84}, 'weighted avg': {'precision': 0.806664862914863, 'recall': 0.8095238095238095, 'f1-score': 0.805149212366534, 'support': 84}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8809523582458496,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.8571428571428571, 'f1-score': 0.888888888888889, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.8571428571428571, 'f1-score': 0.7999999999999999, 'support': 7}, 'LumA': {'precision': 0.8723404255319149, 'recall': 0.9761904761904762, 'f1-score': 0.9213483146067415, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.7090834697217676, 'recall': 0.7047619047619047, 'f1-score': 0.7038656225173079, 'support': 84}, 'weighted avg': {'precision': 0.8668020808978256, 'recall': 0.8809523809523809, 'f1-score': 0.8702941669233804, 'support': 84}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8888888955116272,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 6}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.975609756097561, 'f1-score': 0.9090909090909092, 'support': 41}, 'LumB': {'precision': 0.9285714285714286, 'recall': 0.7222222222222222, 'f1-score': 0.8125000000000001, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8888888888888888, 'recall': 0.8888888888888888, 'f1-score': 0.8888888888888888, 'support': 81}, 'macro avg': {'precision': 0.7225937183383992, 'recall': 0.7062330623306233, 'f1-score': 0.7109848484848486, 'support': 81}, 'weighted avg': {'precision': 0.8717025029081766, 'recall': 0.8888888888888888, 'f1-score': 0.875280583613917, 'support': 81}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.8227847814559937,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.8780487804878049, 'f1-score': 0.8372093023255814, 'support': 41}, 'LumB': {'precision': 0.6875, 'recall': 0.6470588235294118, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.8975, 'recall': 0.7383548541367766, 'f1-score': 0.7941085271317829, 'support': 79}, 'weighted avg': {'precision': 0.8289556962025318, 'recall': 0.8227848101265823, 'f1-score': 0.8201550387596901, 'support': 79}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.8607594966888428,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.926829268292683, 'f1-score': 0.9047619047619047, 'support': 41}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.7030186958504332, 'recall': 0.6716403634624581, 'f1-score': 0.6796078431372549, 'support': 79}, 'weighted avg': {'precision': 0.841762339319007, 'recall': 0.8607594936708861, 'f1-score': 0.8476793248945148, 'support': 79}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.8860759735107422,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.8888888888888888, 'recall': 0.975609756097561, 'f1-score': 0.9302325581395349, 'support': 41}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7647058823529411, 'f1-score': 0.8125, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8860759493670886, 'recall': 0.8860759493670886, 'f1-score': 0.8860759493670886, 'support': 79}, 'macro avg': {'precision': 0.8868253968253967, 'recall': 0.7480631276901004, 'f1-score': 0.7944724375538328, 'support': 79}, 'weighted avg': {'precision': 0.8829013461924854, 'recall': 0.8860759493670886, 'f1-score': 0.8785302118426934, 'support': 79}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7708333333333334, 'recall': 0.9024390243902439, 'f1-score': 0.8314606741573034, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.5882352941176471, 'f1-score': 0.6060606060606061, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6637820512820513, 'recall': 0.5494169149836294, 'f1-score': 0.5721196406589665, 'support': 79}, 'weighted avg': {'precision': 0.7623945147679325, 'recall': 0.7721518987341772, 'f1-score': 0.7518090878921486, 'support': 79}}",0.8492565,300,100,128,100,0.001,0.6,0.4,True,False,False,categorical_crossentropy,binary_crossentropy
