,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.7857142686843872,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7592592592592593, 'recall': 0.9761904761904762, 'f1-score': 0.8541666666666667, 'support': 42}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5, 'f1-score': 0.6206896551724137, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.6388215488215488, 'recall': 0.5666666666666667, 'f1-score': 0.5833725182863114, 'support': 84}, 'weighted avg': {'precision': 0.7618987493987495, 'recall': 0.7857142857142857, 'f1-score': 0.754968092252575, 'support': 84}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.7976190447807312,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.8571428571428571, 'f1-score': 0.888888888888889, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.8163265306122449, 'recall': 0.9523809523809523, 'f1-score': 0.8791208791208791, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.7777777777777778, 'f1-score': 0.717948717948718, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6812140240711669, 'recall': 0.5460317460317461, 'f1-score': 0.5471916971916972, 'support': 84}, 'weighted avg': {'precision': 0.7881998953427525, 'recall': 0.7976190476190477, 'f1-score': 0.7623880748880748, 'support': 84}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.7142857313156128,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.6721311475409836, 'recall': 0.9761904761904762, 'f1-score': 0.7961165048543689, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.3333333333333333, 'f1-score': 0.42857142857142855, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6544262295081967, 'recall': 0.46190476190476193, 'f1-score': 0.4795529713005441, 'support': 84}, 'weighted avg': {'precision': 0.7146370023419204, 'recall': 0.7142857142857143, 'f1-score': 0.6645744743005492, 'support': 84}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.738095223903656,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.7254901960784313, 'recall': 0.8809523809523809, 'f1-score': 0.7956989247311828, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.4444444444444444, 'f1-score': 0.47058823529411764, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.8450980392156863, 'recall': 0.6031746031746033, 'f1-score': 0.6658500245976526, 'support': 84}, 'weighted avg': {'precision': 0.7556022408963585, 'recall': 0.7380952380952381, 'f1-score': 0.7270407685176818, 'support': 84}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.738095223903656,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7551020408163265, 'recall': 0.8809523809523809, 'f1-score': 0.8131868131868131, 'support': 42}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5, 'f1-score': 0.5625000000000001, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.6710204081632652, 'recall': 0.6, 'f1-score': 0.626565934065934, 'support': 84}, 'weighted avg': {'precision': 0.7260204081632653, 'recall': 0.7380952380952381, 'f1-score': 0.7259386446886447, 'support': 84}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.8500000238418579,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9230769230769231, 'recall': 0.8780487804878049, 'f1-score': 0.9, 'support': 41}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.85, 'recall': 0.85, 'f1-score': 0.85, 'support': 80}, 'macro avg': {'precision': 0.6465201465201466, 'recall': 0.6756097560975609, 'f1-score': 0.6597720797720797, 'support': 80}, 'weighted avg': {'precision': 0.8346840659340659, 'recall': 0.85, 'f1-score': 0.8408084045584046, 'support': 80}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.7721518874168396,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5882352941176471, 'f1-score': 0.625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6041407867494824, 'recall': 0.595820917485193, 'f1-score': 0.5969274977895667, 'support': 79}, 'weighted avg': {'precision': 0.7575805225777706, 'recall': 0.7721518987341772, 'f1-score': 0.7615823904016833, 'support': 79}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.7848101258277893,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.78, 'recall': 0.9512195121951219, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.4117647058823529, 'f1-score': 0.5185185185185185, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6193333333333333, 'recall': 0.5725968436154949, 'f1-score': 0.5808465608465608, 'support': 79}, 'weighted avg': {'precision': 0.7550210970464135, 'recall': 0.7848101265822784, 'f1-score': 0.7547987408746902, 'support': 79}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.7341772317886353,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7659574468085106, 'recall': 0.8780487804878049, 'f1-score': 0.8181818181818182, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.47058823529411764, 'f1-score': 0.5161290322580646, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.6174772036474163, 'recall': 0.5210094544384358, 'f1-score': 0.5323794114672868, 'support': 79}, 'weighted avg': {'precision': 0.7198549497903121, 'recall': 0.7341772151898734, 'f1-score': 0.7098515035885673, 'support': 79}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7721518874168396,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.78, 'recall': 0.9512195121951219, 'f1-score': 0.8571428571428571, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.47058823529411764, 'f1-score': 0.5517241379310345, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6518333333333334, 'recall': 0.5176948828311814, 'f1-score': 0.5182266009852217, 'support': 79}, 'weighted avg': {'precision': 0.75792194092827, 'recall': 0.7721518987341772, 'f1-score': 0.7328053875413106, 'support': 79}}",0.76871,300,100,64,100,0.001,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
